Time(s)	Delta1C(deg)	Delta2C(deg)	Delta3C(deg)	Delta4C(deg)	Delta1(deg)	Delta2(deg)	Delta3(deg)	Delta4(deg)
0.000	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.010	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.020	0.000000	0.000000	0.000000	0.000000	-10.019747	-10.016756	-10.084278	-10.571805
0.030	0.000000	0.000000	0.000000	0.000000	-10.299347	-9.722955	-10.067368	-10.571805
0.040	0.000000	0.000000	0.000000	0.000000	-9.134347	-8.808908	-9.441716	-9.911963
0.050	0.000000	0.000000	0.000000	0.000000	-7.674213	-7.568415	-7.598579	-7.510871
0.060	0.000000	0.000000	0.000000	0.000000	-6.214079	-6.001476	-5.738532	-5.824608
0.070	0.000000	0.000000	0.000000	0.000000	-4.753945	-4.467182	-4.504137	-3.771766
0.080	0.000000	0.000000	0.000000	0.000000	-3.014211	-2.622764	-2.322810	-1.718924
0.090	0.000000	0.000000	0.000000	0.000000	-1.538544	-1.382271	-0.784044	-0.014332
0.100	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	-0.158392	0.315589
0.110	0.000000	0.000000	0.000000	0.000000	-1.243411	1.066070	-0.158392	0.315589
0.120	0.000000	0.000000	0.000000	0.000000	-1.538544	1.082393	-0.158392	0.315589
0.130	0.000000	0.000000	0.000000	0.000000	-1.243411	0.772269	-0.158392	0.315589
0.140	0.000000	0.000000	0.000000	0.000000	-1.258944	0.772269	-0.158392	0.297260
0.150	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	-0.158392	0.297260
0.160	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.162889	0.315589
0.170	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.315589
0.180	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.297260
0.190	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.162889	0.297260
0.200	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.141778	-0.158392	0.297260
0.210	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.141778	-0.158392	0.297260
0.220	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.158392	0.315589
0.230	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.158392	0.315589
0.240	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.645510
0.250	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	0.145979	0.315589
0.260	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	-0.158392	0.315589
0.270	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.333918
0.280	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.158392	0.297260
0.290	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.297260
0.300	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.315589
0.310	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.297260
0.320	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.297260
0.330	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.663839
0.340	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.175301	0.333918
0.350	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	0.315589
0.360	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.175301	0.315589
0.370	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.129070	0.315589
0.380	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.297260
0.390	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.175301	0.297260
0.400	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	0.663839
0.410	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.175301	0.297260
0.420	0.000000	0.000000	0.000000	0.000000	-1.538544	-0.174423	0.145979	0.333918
0.430	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.141482	0.315589
0.440	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	0.315589
0.450	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	-0.158392	0.333918
0.460	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.175301	0.645510
0.470	0.000000	0.000000	0.000000	0.000000	-1.554078	0.152023	-0.158392	0.315589
0.480	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.175301	0.645510
0.490	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.129070	0.315589
0.500	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	0.315589
0.510	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	0.129070	0.297260
0.520	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	0.315589
0.530	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.315589
0.540	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	0.333918
0.550	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.315589
0.560	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.663839
0.570	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.315589
0.580	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.315589
0.590	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	0.315589
0.600	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	0.315589
0.610	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.175301	0.297260
0.620	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	-0.175301	0.297260
0.630	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	0.145979	0.315589
0.640	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.315589
0.650	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.297260
0.660	0.000000	0.000000	0.000000	0.000000	-1.538544	-0.158100	-0.141482	0.663839
0.670	0.000000	0.000000	0.000000	0.000000	-1.243411	0.168345	-0.158392	0.315589
0.680	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	0.663839
0.690	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.333918
0.700	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.645510
0.710	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.175301	0.297260
0.720	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.297260
0.730	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	0.297260
0.740	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.297260
0.750	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.190745	-0.175301	0.315589
0.760	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.297260
0.770	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.315589
0.780	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.175301	0.315589
0.790	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.315589
0.800	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.297260
0.810	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.141778	-0.158392	0.315589
0.820	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	0.297260
0.830	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.158392	0.297260
0.840	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	0.315589
0.850	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.315589
0.860	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	0.297260
0.870	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.315589
0.880	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	-0.175301	0.297260
0.890	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	-0.175301	0.315589
0.900	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.315589
0.910	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.315589
0.920	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.663839
0.930	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	0.663839
0.940	0.000000	0.000000	0.000000	0.000000	-1.243411	0.119378	-0.175301	0.315589
0.950	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.645510
0.960	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	0.315589
0.970	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	0.315589
0.980	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	0.145979	0.315589
0.990	0.000000	0.000000	0.000000	0.000000	-1.227877	0.119378	-0.175301	0.663839
1.000	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.175301	0.315589
1.010	-15.000000	-15.000000	-15.000000	-15.000000	-1.243411	0.152023	-0.158392	0.315589
1.020	-15.000000	-15.000000	-15.000000	-15.000000	-1.243411	-0.158100	-0.158392	0.315589
1.030	-15.000000	-15.000000	-15.000000	-15.000000	-1.258944	-0.174423	-0.175301	0.315589
1.040	-15.000000	-15.000000	-15.000000	-15.000000	-2.408411	-0.468224	-0.784044	-1.040753
1.050	-15.000000	-15.000000	-15.000000	-15.000000	-3.868545	-2.328963	-2.322810	-2.763674
1.060	-15.000000	-15.000000	-15.000000	-15.000000	-5.344212	-4.189703	-4.182857	-4.431608
1.070	-15.000000	-15.000000	-15.000000	-15.000000	-7.394613	-5.723997	-6.364184	-6.832700
1.080	-15.000000	-15.000000	-15.000000	-15.000000	-9.445014	-7.878538	-8.224231	-9.233792
1.090	-15.000000	-15.000000	-15.000000	-15.000000	-11.759481	-10.343202	-10.709930	-11.579897
1.100	-15.000000	-15.000000	-15.000000	-15.000000	-13.514748	-12.187619	-12.874348	-13.999318
1.110	-15.000000	-15.000000	-15.000000	-15.000000	-14.990416	-14.032037	-14.734395	-15.685581
1.120	-15.000000	-15.000000	-15.000000	-15.000000	-14.974882	-15.876454	-15.055675	-15.685581
1.130	-15.000000	-15.000000	-15.000000	-15.000000	-15.254482	-17.116947	-14.734395	-16.033831
1.140	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-16.823146	-14.734395	-16.033831
1.150	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-16.496701	-14.734395	-16.033831
1.160	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-15.876454	-14.734395	-15.685581
1.170	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-15.582653	-14.734395	-16.033831
1.180	-15.000000	-15.000000	-15.000000	-15.000000	-15.301082	-15.566331	-14.717485	-16.033831
1.190	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.033831
1.200	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.033831
1.210	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.734395	-16.033831
1.220	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.033831
1.230	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.946084	-14.717485	-16.033831
1.240	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.717485	-16.033831
1.250	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-15.703910
1.260	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.033831
1.270	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.751304	-16.033831
1.280	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-14.734395	-16.033831
1.290	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.734395	-16.033831
1.300	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.734395	-16.015502
1.310	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-15.685581
1.320	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.717485	-16.033831
1.330	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.015502
1.340	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.052160
1.350	-15.000000	-15.000000	-15.000000	-15.000000	-15.301082	-14.962407	-14.734395	-15.703910
1.360	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.751304	-16.033831
1.370	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.717485	-15.685581
1.380	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-15.256208	-14.734395	-16.033831
1.390	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.946084	-14.734395	-16.015502
1.400	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.734395	-16.015502
1.410	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.734395	-16.015502
1.420	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-14.734395	-16.033831
1.430	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-14.734395	-16.015502
1.440	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-15.038766	-16.015502
1.450	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.033831
1.460	-15.000000	-15.000000	-15.000000	-15.000000	-15.580682	-14.962407	-14.734395	-16.033831
1.470	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.751304	-16.033831
1.480	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.734395	-15.685581
1.490	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.033831
1.500	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.734395	-16.033831
1.510	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.033831
1.520	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.033831
1.530	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.946084	-14.734395	-16.033831
1.540	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.751304	-16.033831
1.550	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.751304	-16.033831
1.560	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.751304	-16.052160
1.570	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.717485	-16.033831
1.580	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.751304	-15.703910
1.590	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.751304	-16.015502
1.600	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.768214	-16.033831
1.610	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-15.055675	-16.033831
1.620	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.734395	-15.667252
1.630	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-14.751304	-15.685581
1.640	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.734395	-16.015502
1.650	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.033831
1.660	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.734395	-15.685581
1.670	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.734395	-16.033831
1.680	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.015502
1.690	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-15.667252
1.700	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-15.038766	-16.015502
1.710	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.946084	-14.734395	-15.685581
1.720	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-15.648923
1.730	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.734395	-16.015502
1.740	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-15.038766	-16.033831
1.750	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.751304	-16.033831
1.760	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-14.751304	-16.033831
1.770	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-14.734395	-16.033831
1.780	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.033831
1.790	-15.000000	-15.000000	-15.000000	-15.000000	-15.301082	-14.962407	-14.734395	-15.685581
1.800	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.978729	-14.734395	-16.015502
1.810	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-15.055675	-16.015502
1.820	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.946084	-14.751304	-16.015502
1.830	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-15.038766	-16.015502
1.840	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-15.038766	-16.015502
1.850	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.946084	-14.734395	-16.033831
1.860	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-15.055675	-16.033831
1.870	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-15.038766	-16.015502
1.880	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-15.667252
1.890	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.015502
1.900	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.033831
1.910	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-15.038766	-16.015502
1.920	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.015502
1.930	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.751304	-16.015502
1.940	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.751304	-16.033831
1.950	-15.000000	-15.000000	-15.000000	-15.000000	-15.254482	-14.962407	-14.734395	-15.685581
1.960	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.033831
1.970	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.751304	-16.015502
1.980	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.751304	-15.685581
1.990	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.751304	-16.033831
2.000	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-15.055675	-16.033831
2.010	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.734395	-16.033831
2.020	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-14.734395	-16.052160
2.030	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-15.685581
2.040	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.751304	-16.033831
2.050	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.751304	-15.685581
2.060	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.033831
2.070	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.751304	-16.033831
2.080	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-14.734395	-15.667252
2.090	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-15.038766	-16.015502
2.100	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.978729	-15.038766	-16.033831
2.110	-15.000000	-15.000000	-15.000000	-15.000000	-15.254482	-14.946084	-14.751304	-16.033831
2.120	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-15.038766	-16.033831
2.130	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.946084	-14.751304	-15.703910
2.140	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.015502
2.150	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.946084	-14.734395	-16.033831
2.160	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-15.272530	-14.734395	-15.703910
2.170	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-14.962407	-14.734395	-16.033831
2.180	-15.000000	-15.000000	-15.000000	-15.000000	-15.270016	-14.962407	-14.734395	-16.052160
2.190	-15.000000	-15.000000	-15.000000	-15.000000	-15.285549	-15.272530	-15.055675	-16.015502
