Time(s)	Delta1C(deg)	Delta2C(deg)	Delta3C(deg)	Delta4C(deg)	Delta1(deg)	Delta2(deg)	Delta3(deg)	Delta4(deg)
0.000	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.010	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.020	0.000000	0.000000	0.000000	0.000000	7.828059	9.406755	9.446213	10.543141
0.030	0.000000	0.000000	0.000000	0.000000	7.843592	9.406755	9.141842	10.213220
0.040	0.000000	0.000000	0.000000	0.000000	6.647525	8.476385	8.516190	8.820220
0.050	0.000000	0.000000	0.000000	0.000000	4.907791	6.305522	6.656143	7.463878
0.060	0.000000	0.000000	0.000000	0.000000	3.447658	5.065029	5.117377	5.081115
0.070	0.000000	0.000000	0.000000	0.000000	1.987524	3.220611	2.952959	2.716681
0.080	0.000000	0.000000	0.000000	0.000000	0.806990	1.392516	1.380374	0.993760
0.090	0.000000	0.000000	0.000000	0.000000	-0.062877	-0.158100	0.450351	-0.692503
0.100	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.468224	0.145979	-0.710832
0.110	0.000000	0.000000	0.000000	0.000000	-1.243411	-1.398594	0.145979	-0.362582
0.120	0.000000	0.000000	0.000000	0.000000	-0.948277	-1.104792	0.145979	-0.032661
0.130	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.762025	0.145979	-0.362582
0.140	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.484546	0.162889	-0.380911
0.150	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.162889	-0.344253
0.160	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.362582
0.170	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.162889	-0.362582
0.180	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.162889	-0.032661
0.190	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	-0.014332
0.200	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	0.162889	-0.032661
0.210	0.000000	0.000000	0.000000	0.000000	-0.963811	0.135701	0.145979	-0.032661
0.220	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.141482	-0.032661
0.230	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	0.162889	-0.362582
0.240	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	0.145979	-0.032661
0.250	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.174423	0.145979	-0.362582
0.260	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	0.129070	-0.032661
0.270	0.000000	0.000000	0.000000	0.000000	-0.963811	0.135701	0.162889	-0.032661
0.280	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	0.162889	-0.362582
0.290	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.175301	-0.380911
0.300	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.145979	-0.362582
0.310	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	-0.141482	-0.362582
0.320	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.162889	-0.344253
0.330	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.162889	-0.014332
0.340	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.014332
0.350	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	-0.032661
0.360	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.145979	-0.032661
0.370	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	0.145979	-0.032661
0.380	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.014332
0.390	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.362582
0.400	0.000000	0.000000	0.000000	0.000000	-0.963811	0.135701	0.145979	-0.014332
0.410	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.162889	-0.014332
0.420	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	0.179799	-0.032661
0.430	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.162889	-0.014332
0.440	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	0.162889	-0.014332
0.450	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.145979	0.003997
0.460	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	-0.014332
0.470	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.162889	-0.032661
0.480	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	0.145979	-0.344253
0.490	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.162889	-0.014332
0.500	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	-0.344253
0.510	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.162889	-0.014332
0.520	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.344253
0.530	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.344253
0.540	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.145979	-0.344253
0.550	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.162889	-0.014332
0.560	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	0.145979	-0.362582
0.570	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.190745	-0.158392	-0.362582
0.580	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.344253
0.590	0.000000	0.000000	0.000000	0.000000	-0.932744	0.152023	-0.158392	-0.014332
0.600	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.145979	-0.014332
0.610	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.162889	-0.032661
0.620	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.158100	0.145979	-0.014332
0.630	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	-0.158392	-0.362582
0.640	0.000000	0.000000	0.000000	0.000000	-0.963811	0.135701	0.145979	-0.362582
0.650	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.145979	-0.362582
0.660	0.000000	0.000000	0.000000	0.000000	-0.963811	0.135701	0.162889	0.003997
0.670	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.158100	0.145979	-0.344253
0.680	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.690	0.000000	0.000000	0.000000	0.000000	-0.948277	0.168345	-0.158392	-0.344253
0.700	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.162889	-0.362582
0.710	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	-0.362582
0.720	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.141482	-0.014332
0.730	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	0.145979	-0.344253
0.740	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.158392	-0.344253
0.750	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.014332
0.760	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.158392	-0.032661
0.770	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.014332
0.780	0.000000	0.000000	0.000000	0.000000	-0.963811	0.135701	0.162889	-0.014332
0.790	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.032661
0.800	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.162889	-0.344253
0.810	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	-0.014332
0.820	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.158392	-0.014332
0.830	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.141482	-0.362582
0.840	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.162889	-0.362582
0.850	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.145979	-0.362582
0.860	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.145979	-0.362582
0.870	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.880	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.158100	-0.158392	0.003997
0.890	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.175301	-0.032661
0.900	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.362582
0.910	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.141482	-0.362582
0.920	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.362582
0.930	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.129070	-0.380911
0.940	0.000000	0.000000	0.000000	0.000000	-0.932744	0.152023	-0.158392	-0.380911
0.950	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.129070	-0.362582
0.960	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.162889	-0.344253
0.970	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.158392	-0.014332
0.980	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.362582
0.990	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.145979	-0.014332
1.000	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.175301	-0.362582
1.010	15.000000	15.000000	15.000000	15.000000	-0.963811	0.135701	0.162889	-0.362582
1.020	15.000000	15.000000	15.000000	15.000000	-1.243411	0.135701	0.162889	-0.362582
1.030	15.000000	15.000000	15.000000	15.000000	-0.948277	0.152023	0.162889	-0.014332
1.040	15.000000	15.000000	15.000000	15.000000	0.216723	1.392516	0.467260	1.342010
1.050	15.000000	15.000000	15.000000	15.000000	1.676857	2.616687	2.310398	3.724773
1.060	15.000000	15.000000	15.000000	15.000000	3.711724	4.461104	3.882983	5.081115
1.070	15.000000	15.000000	15.000000	15.000000	5.171858	5.979076	6.351772	7.133957
1.080	15.000000	15.000000	15.000000	15.000000	7.237792	7.856138	8.211819	9.864970
1.090	15.000000	15.000000	15.000000	15.000000	9.288193	10.010679	10.393146	12.247733
1.100	15.000000	15.000000	15.000000	15.000000	11.043460	11.855096	12.540655	14.630496
1.110	15.000000	15.000000	15.000000	15.000000	12.488061	13.405713	14.096330	15.968509
1.120	15.000000	15.000000	15.000000	15.000000	12.783194	14.629884	14.721982	15.968509
1.130	15.000000	15.000000	15.000000	15.000000	12.488061	15.560254	14.417611	15.986838
1.140	15.000000	15.000000	15.000000	15.000000	12.798728	16.180500	14.721982	15.986838
1.150	15.000000	15.000000	15.000000	15.000000	12.783194	16.490623	14.417611	16.005167
1.160	15.000000	15.000000	15.000000	15.000000	12.503594	15.854055	14.417611	16.335088
1.170	15.000000	15.000000	15.000000	15.000000	12.798728	15.250130	14.721982	16.005167
1.180	15.000000	15.000000	15.000000	15.000000	12.798728	14.646206	14.417611	16.005167
1.190	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.986838
1.200	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.417611	15.986838
1.210	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.986838
1.220	15.000000	15.000000	15.000000	15.000000	12.503594	14.336083	14.400702	15.638588
1.230	15.000000	15.000000	15.000000	15.000000	12.503594	14.336083	14.417611	15.986838
1.240	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.721982	15.986838
1.250	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.738892	15.986838
1.260	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.400702	15.986838
1.270	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.400702	15.986838
1.280	15.000000	15.000000	15.000000	15.000000	12.783194	14.009637	14.400702	15.986838
1.290	15.000000	15.000000	15.000000	15.000000	12.503594	14.336083	14.400702	15.986838
1.300	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.986838
1.310	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	16.335088
1.320	15.000000	15.000000	15.000000	15.000000	12.488061	14.319760	14.417611	15.986838
1.330	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.417611	15.656917
1.340	15.000000	15.000000	15.000000	15.000000	12.488061	14.336083	14.417611	15.986838
1.350	15.000000	15.000000	15.000000	15.000000	12.488061	14.336083	14.400702	15.986838
1.360	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.986838
1.370	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
1.380	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.400702	15.986838
1.390	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.417611	16.005167
1.400	15.000000	15.000000	15.000000	15.000000	12.783194	14.009637	14.417611	15.986838
1.410	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.417611	15.986838
1.420	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.417611	15.986838
1.430	15.000000	15.000000	15.000000	15.000000	12.488061	14.336083	14.400702	16.005167
1.440	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.417611	15.986838
1.450	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.417611	16.005167
1.460	15.000000	15.000000	15.000000	15.000000	12.503594	14.009637	14.417611	15.638588
1.470	15.000000	15.000000	15.000000	15.000000	12.798728	14.009637	14.705073	16.005167
1.480	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.417611	15.986838
1.490	15.000000	15.000000	15.000000	15.000000	12.503594	14.303438	14.400702	16.005167
1.500	15.000000	15.000000	15.000000	15.000000	12.488061	14.336083	14.400702	15.986838
1.510	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
1.520	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.705073	16.005167
1.530	15.000000	15.000000	15.000000	15.000000	12.503594	14.336083	14.400702	15.986838
1.540	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.986838
1.550	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.400702	15.986838
1.560	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.705073	16.005167
1.570	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.417611	15.986838
1.580	15.000000	15.000000	15.000000	15.000000	12.488061	14.336083	14.400702	15.986838
1.590	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.417611	15.638588
1.600	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.400702	15.986838
1.610	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.417611	15.638588
1.620	15.000000	15.000000	15.000000	15.000000	12.488061	14.336083	14.417611	16.005167
1.630	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.417611	15.968509
1.640	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.986838
1.650	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.400702	15.986838
1.660	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
1.670	15.000000	15.000000	15.000000	15.000000	12.488061	14.319760	14.400702	16.005167
1.680	15.000000	15.000000	15.000000	15.000000	12.783194	14.025959	14.417611	15.986838
1.690	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.417611	15.638588
1.700	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.400702	16.005167
1.710	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.986838
1.720	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.656917
1.730	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.417611	15.986838
1.740	15.000000	15.000000	15.000000	15.000000	12.798728	14.009637	14.417611	15.986838
1.750	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.417611	15.968509
1.760	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.400702	15.986838
1.770	15.000000	15.000000	15.000000	15.000000	12.783194	14.025959	14.417611	15.986838
1.780	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.417611	15.986838
1.790	15.000000	15.000000	15.000000	15.000000	12.503594	14.336083	14.417611	15.656917
1.800	15.000000	15.000000	15.000000	15.000000	12.488061	14.319760	14.417611	15.968509
1.810	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.417611	16.005167
1.820	15.000000	15.000000	15.000000	15.000000	12.488061	14.319760	14.400702	15.986838
1.830	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.417611	15.638588
1.840	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
1.850	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.417611	15.986838
1.860	15.000000	15.000000	15.000000	15.000000	12.488061	14.319760	14.417611	15.986838
1.870	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.417611	15.986838
1.880	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.417611	16.005167
1.890	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.986838
1.900	15.000000	15.000000	15.000000	15.000000	12.503594	14.009637	14.417611	15.638588
1.910	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.417611	15.968509
1.920	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.417611	16.005167
1.930	15.000000	15.000000	15.000000	15.000000	12.783194	14.025959	14.417611	15.986838
1.940	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.721982	15.968509
1.950	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.417611	15.986838
1.960	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.968509
1.970	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.968509
1.980	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.417611	15.638588
1.990	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.417611	15.986838
2.000	15.000000	15.000000	15.000000	15.000000	12.503594	14.009637	14.721982	15.968509
2.010	15.000000	15.000000	15.000000	15.000000	12.488061	14.336083	14.721982	15.986838
2.020	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.968509
2.030	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
2.040	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	16.005167
2.050	15.000000	15.000000	15.000000	15.000000	12.783194	14.025959	14.417611	15.986838
2.060	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.986838
2.070	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.986838
2.080	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
2.090	15.000000	15.000000	15.000000	15.000000	12.783194	14.303438	14.417611	15.986838
2.100	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.968509
2.110	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.968509
2.120	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.434521	15.986838
2.130	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.721982	15.968509
2.140	15.000000	15.000000	15.000000	15.000000	12.783194	14.336083	14.400702	15.986838
2.150	15.000000	15.000000	15.000000	15.000000	12.798728	14.336083	14.721982	15.986838
2.160	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.986838
2.170	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.417611	15.656917
2.180	15.000000	15.000000	15.000000	15.000000	12.488061	14.336083	14.417611	15.986838
2.190	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
2.200	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.986838
2.210	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.968509
2.220	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.738892	15.986838
2.230	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.968509
2.240	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.417611	15.986838
2.250	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
2.260	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
2.270	15.000000	15.000000	15.000000	15.000000	12.488061	14.319760	14.721982	15.638588
2.280	15.000000	15.000000	15.000000	15.000000	12.798728	14.303438	14.400702	15.968509
2.290	15.000000	15.000000	15.000000	15.000000	12.503594	14.319760	14.400702	15.986838
2.300	15.000000	15.000000	15.000000	15.000000	12.783194	14.009637	14.400702	15.986838
2.310	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.968509
2.320	15.000000	15.000000	15.000000	15.000000	12.488061	14.336083	14.400702	15.986838
2.330	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.968509
2.340	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.400702	15.986838
2.350	15.000000	15.000000	15.000000	15.000000	12.798728	14.319760	14.417611	15.986838
2.360	15.000000	15.000000	15.000000	15.000000	12.488061	14.319760	14.417611	15.986838
2.370	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.638588
2.380	15.000000	15.000000	15.000000	15.000000	12.503594	14.303438	14.400702	15.656917
2.390	15.000000	15.000000	15.000000	15.000000	12.503594	14.025959	14.417611	15.638588
2.400	15.000000	15.000000	15.000000	15.000000	12.783194	14.319760	14.400702	15.986838
