Time(s)	Delta1C(deg)	Delta2C(deg)	Delta3C(deg)	Delta4C(deg)	Delta1(deg)	Delta2(deg)	Delta3(deg)	Delta4(deg)
0.000	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.010	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.020	0.000000	0.000000	0.000000	0.000000	0.496323	1.980118	1.380374	1.653602
0.030	0.000000	0.000000	0.000000	0.000000	-0.373544	1.376194	1.092912	0.993760
0.040	0.000000	0.000000	0.000000	0.000000	-0.948277	0.755947	0.771632	0.645510
0.050	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	0.129070	0.297260
0.060	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.162889	0.315589
0.070	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.297260
0.080	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.162889	-0.050990
0.090	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.032661
0.100	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	-0.032661
0.110	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.158392	-0.032661
0.120	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.141482	0.297260
0.130	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.050990
0.140	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.175301	-0.032661
0.150	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.050990
0.160	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.190745	0.129070	0.315589
0.170	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.129070	-0.014332
0.180	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.315589
0.190	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.032661
0.200	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	0.297260
0.210	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.129070	-0.032661
0.220	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.014332
0.230	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.315589
0.240	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.032661
0.250	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.162889	-0.032661
0.260	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.145979	0.297260
0.270	0.000000	0.000000	0.000000	0.000000	-1.227877	0.119378	0.145979	0.297260
0.280	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.129070	0.315589
0.290	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.300	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.032661
0.310	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	0.297260
0.320	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.129070	-0.032661
0.330	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.158392	0.315589
0.340	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.350	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.032661
0.360	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	-0.158392	-0.050990
0.370	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.380	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.032661
0.390	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	0.145979	-0.014332
0.400	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.050990
0.410	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.162889	-0.032661
0.420	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.430	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.162889	-0.032661
0.440	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.129070	-0.050990
0.450	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.129070	0.297260
0.460	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.470	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.297260
0.480	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.297260
0.490	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	0.145979	0.333918
0.500	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.315589
0.510	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.050990
0.520	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	0.145979	-0.050990
0.530	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.032661
0.540	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	0.297260
0.550	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.560	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	0.297260
0.570	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.014332
0.580	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.158392	-0.032661
0.590	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	-0.032661
0.600	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.050990
0.610	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.162889	-0.050990
0.620	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.162889	-0.032661
0.630	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	0.162889	-0.032661
0.640	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.162889	-0.032661
0.650	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.162889	-0.032661
0.660	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.162889	-0.032661
0.670	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.162889	-0.050990
0.680	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.690	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.162889	-0.050990
0.700	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	0.145979	0.315589
0.710	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	0.315589
0.720	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.145979	-0.032661
0.730	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.141482	0.297260
0.740	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	-0.050990
0.750	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.162889	-0.032661
0.760	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.032661
0.770	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.141482	-0.050990
0.780	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	0.278931
0.790	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.297260
0.800	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.297260
0.810	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.162889	-0.032661
0.820	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.158392	-0.032661
0.830	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.840	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	-0.032661
0.850	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.162889	0.315589
0.860	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.870	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.145979	0.333918
0.880	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.158392	-0.032661
0.890	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.129070	0.297260
0.900	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.141482	0.297260
0.910	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	0.297260
0.920	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.050990
0.930	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.032661
0.940	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	0.297260
0.950	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	0.297260
0.960	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.032661
0.970	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.014332
0.980	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.145979	-0.032661
0.990	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.032661
1.000	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.032661
1.010	5.000000	5.000000	5.000000	5.000000	-1.243411	-0.158100	-0.175301	-0.032661
1.020	5.000000	5.000000	5.000000	5.000000	-1.258944	-0.141778	0.162889	-0.032661
1.030	5.000000	5.000000	5.000000	5.000000	-1.258944	0.135701	-0.158392	-0.014332
1.040	5.000000	5.000000	5.000000	5.000000	-0.948277	-0.158100	0.162889	0.315589
1.050	5.000000	5.000000	5.000000	5.000000	0.201190	1.066070	0.771632	1.342010
1.060	5.000000	5.000000	5.000000	5.000000	1.397257	1.980118	2.327307	3.394852
1.070	5.000000	5.000000	5.000000	5.000000	2.841857	3.514412	3.882983	4.402944
1.080	5.000000	5.000000	5.000000	5.000000	3.136991	4.134659	4.813006	5.081115
1.090	5.000000	5.000000	5.000000	5.000000	3.136991	5.065029	4.813006	5.411036
1.100	5.000000	5.000000	5.000000	5.000000	3.432124	5.081351	4.813006	5.411036
1.110	5.000000	5.000000	5.000000	5.000000	3.136991	5.065029	4.491725	5.411036
1.120	5.000000	5.000000	5.000000	5.000000	3.432124	5.081351	4.779187	5.429365
1.130	5.000000	5.000000	5.000000	5.000000	3.432124	4.771228	4.796096	5.081115
1.140	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.796096	5.411036
1.150	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.160	5.000000	5.000000	5.000000	5.000000	3.447658	4.754905	4.796096	5.081115
1.170	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.796096	5.429365
1.180	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
1.190	5.000000	5.000000	5.000000	5.000000	3.447658	4.754905	4.491725	5.081115
1.200	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.796096	5.081115
1.210	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.796096	5.411036
1.220	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.411036
1.230	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.813006	5.081115
1.240	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.250	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
1.260	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.813006	5.429365
1.270	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.813006	5.081115
1.280	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.508635	5.411036
1.290	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.429365
1.300	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.411036
1.310	5.000000	5.000000	5.000000	5.000000	3.432124	4.787550	4.796096	5.099444
1.320	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.796096	5.081115
1.330	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.411036
1.340	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.491725	5.081115
1.350	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.474816	5.429365
1.360	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.491725	5.081115
1.370	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.796096	5.081115
1.380	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.474816	5.429365
1.390	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.457906	5.429365
1.400	5.000000	5.000000	5.000000	5.000000	3.432124	4.771228	4.779187	5.062786
1.410	5.000000	5.000000	5.000000	5.000000	3.447658	4.771228	4.796096	5.429365
1.420	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.474816	5.062786
1.430	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.429365
1.440	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.779187	5.429365
1.450	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.796096	5.081115
1.460	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.796096	5.081115
1.470	5.000000	5.000000	5.000000	5.000000	3.447658	4.787550	4.491725	5.429365
1.480	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
1.490	5.000000	5.000000	5.000000	5.000000	3.432124	4.787550	4.796096	5.081115
1.500	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
1.510	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.474816	5.411036
1.520	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.491725	5.429365
1.530	5.000000	5.000000	5.000000	5.000000	3.447658	4.771228	4.491725	5.062786
1.540	5.000000	5.000000	5.000000	5.000000	3.432124	4.771228	4.796096	5.081115
1.550	5.000000	5.000000	5.000000	5.000000	3.447658	4.428460	4.796096	5.081115
1.560	5.000000	5.000000	5.000000	5.000000	3.447658	4.771228	4.796096	5.062786
1.570	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.813006	5.081115
1.580	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.813006	5.081115
1.590	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
1.600	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
1.610	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.474816	5.081115
1.620	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.630	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.429365
1.640	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.411036
1.650	5.000000	5.000000	5.000000	5.000000	3.432124	4.771228	4.474816	5.411036
1.660	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
1.670	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.491725	5.429365
1.680	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.796096	5.081115
1.690	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.796096	5.081115
1.700	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.429365
1.710	5.000000	5.000000	5.000000	5.000000	3.152524	4.461104	4.491725	5.081115
1.720	5.000000	5.000000	5.000000	5.000000	3.447658	4.428460	4.491725	5.429365
1.730	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.813006	5.062786
1.740	5.000000	5.000000	5.000000	5.000000	3.416591	4.461104	4.491725	5.081115
1.750	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.779187	5.429365
1.760	5.000000	5.000000	5.000000	5.000000	3.432124	4.477427	4.796096	5.099444
1.770	5.000000	5.000000	5.000000	5.000000	3.136991	4.461104	4.796096	5.429365
1.780	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.813006	5.411036
1.790	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.813006	5.081115
1.800	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.796096	5.081115
1.810	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.820	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.830	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.411036
1.840	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.411036
1.850	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.491725	5.081115
1.860	5.000000	5.000000	5.000000	5.000000	3.432124	4.771228	4.796096	5.429365
1.870	5.000000	5.000000	5.000000	5.000000	3.416591	4.461104	4.796096	5.429365
1.880	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.491725	5.429365
1.890	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.429365
1.900	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.910	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.796096	5.429365
1.920	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.813006	5.081115
1.930	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.813006	5.429365
1.940	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.796096	5.081115
1.950	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.491725	5.081115
1.960	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.796096	5.429365
1.970	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
1.980	5.000000	5.000000	5.000000	5.000000	3.432124	4.428460	4.796096	5.411036
1.990	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
2.000	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.796096	5.062786
2.010	5.000000	5.000000	5.000000	5.000000	3.136991	4.771228	4.796096	5.429365
2.020	5.000000	5.000000	5.000000	5.000000	3.447658	4.754905	4.796096	5.429365
2.030	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.779187	5.429365
2.040	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.474816	5.429365
2.050	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.779187	5.062786
2.060	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
2.070	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.491725	5.411036
2.080	5.000000	5.000000	5.000000	5.000000	3.447658	4.754905	4.796096	5.411036
2.090	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.474816	5.411036
2.100	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
2.110	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.491725	5.411036
2.120	5.000000	5.000000	5.000000	5.000000	3.432124	4.771228	4.779187	5.411036
2.130	5.000000	5.000000	5.000000	5.000000	3.432124	4.771228	4.796096	5.081115
2.140	5.000000	5.000000	5.000000	5.000000	3.432124	4.477427	4.491725	5.099444
2.150	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
2.160	5.000000	5.000000	5.000000	5.000000	3.447658	4.771228	4.796096	5.062786
2.170	5.000000	5.000000	5.000000	5.000000	3.432124	4.754905	4.813006	5.411036
2.180	5.000000	5.000000	5.000000	5.000000	3.447658	4.754905	4.796096	5.411036
2.190	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.508635	5.411036
2.200	5.000000	5.000000	5.000000	5.000000	3.152524	4.754905	4.796096	5.429365
2.210	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.508635	5.062786
2.220	5.000000	5.000000	5.000000	5.000000	3.432124	4.771228	4.796096	5.411036
2.230	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.813006	5.411036
2.240	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.779187	5.081115
2.250	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.813006	5.081115
2.260	5.000000	5.000000	5.000000	5.000000	3.432124	4.477427	4.796096	5.411036
2.270	5.000000	5.000000	5.000000	5.000000	3.432124	4.477427	4.474816	5.429365
2.280	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.813006	5.411036
2.290	5.000000	5.000000	5.000000	5.000000	3.432124	4.771228	4.491725	5.429365
2.300	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.491725	5.429365
2.310	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.813006	5.062786
2.320	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
2.330	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.813006	5.429365
2.340	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.796096	5.411036
2.350	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.062786
2.360	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.813006	5.411036
2.370	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.796096	5.429365
2.380	5.000000	5.000000	5.000000	5.000000	3.447658	4.771228	4.796096	5.081115
2.390	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
