Time(s)	Delta1C(deg)	Delta2C(deg)	Delta3C(deg)	Delta4C(deg)	Delta1(deg)	Delta2(deg)	Delta3(deg)	Delta4(deg)
0.000	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.010	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.020	0.000000	0.000000	0.000000	0.000000	12.503594	14.319760	14.417611	15.986838
0.030	0.000000	0.000000	0.000000	0.000000	12.488061	14.009637	14.400702	15.638588
0.040	0.000000	0.000000	0.000000	0.000000	11.338594	13.373068	13.470678	14.282246
0.050	0.000000	0.000000	0.000000	0.000000	9.862927	11.855096	11.915003	12.925904
0.060	0.000000	0.000000	0.000000	0.000000	8.123193	10.010679	10.071865	11.221312
0.070	0.000000	0.000000	0.000000	0.000000	6.352392	8.460063	8.194909	8.838549
0.080	0.000000	0.000000	0.000000	0.000000	4.301991	6.305522	6.030491	6.107536
0.090	0.000000	0.000000	0.000000	0.000000	1.971990	3.840858	3.866073	4.073023
0.100	0.000000	0.000000	0.000000	0.000000	0.216723	1.980118	1.684745	1.342010
0.110	0.000000	0.000000	0.000000	0.000000	-1.243411	0.119378	-0.158392	-0.344253
0.120	0.000000	0.000000	0.000000	0.000000	-1.243411	-1.708717	-0.784044	-0.362582
0.130	0.000000	0.000000	0.000000	0.000000	-1.258944	-2.655409	-0.784044	-0.344253
0.140	0.000000	0.000000	0.000000	0.000000	-1.243411	-2.639087	-0.784044	-0.014332
0.150	0.000000	0.000000	0.000000	0.000000	-1.243411	-2.639087	-0.479673	-0.014332
0.160	0.000000	0.000000	0.000000	0.000000	-1.258944	-2.035162	-0.479673	-0.032661
0.170	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.794669	-0.462763	-0.014332
0.180	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.484546	-0.462763	-0.032661
0.190	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.032661
0.200	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.479673	-0.032661
0.210	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.220	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.141482	-0.032661
0.230	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.315589
0.240	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.462763	-0.014332
0.250	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.175301	-0.014332
0.260	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.479673	-0.014332
0.270	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.315589
0.280	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.190745	-0.158392	-0.014332
0.290	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.141482	-0.032661
0.300	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	-0.032661
0.310	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.479673	-0.014332
0.320	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.462763	-0.032661
0.330	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.340	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	-0.014332
0.350	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.360	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.032661
0.370	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.003997
0.380	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.014332
0.390	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.175301	0.297260
0.400	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.462763	0.333918
0.410	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.158392	-0.014332
0.420	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.315589
0.430	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.479673	-0.014332
0.440	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.315589
0.450	0.000000	0.000000	0.000000	0.000000	-1.243411	0.119378	-0.479673	0.315589
0.460	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.315589
0.470	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.158392	-0.014332
0.480	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.014332
0.490	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.315589
0.500	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.158392	-0.014332
0.510	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	-0.462763	-0.050990
0.520	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.530	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.175301	-0.014332
0.540	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.479673	0.315589
0.550	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.297260
0.560	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.570	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.050990
0.580	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.315589
0.590	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.600	0.000000	0.000000	0.000000	0.000000	-1.243411	0.119378	-0.479673	0.315589
0.610	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.620	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.032661
0.630	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.014332
0.640	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.192211	-0.032661
0.650	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.014332
0.660	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.032661
0.670	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.680	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	-0.175301	-0.014332
0.690	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	0.333918
0.700	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.158392	-0.032661
0.710	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.190745	-0.158392	-0.032661
0.720	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.175301	0.333918
0.730	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.014332
0.740	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.750	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.315589
0.760	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.770	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.462763	0.315589
0.780	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.479673	-0.032661
0.790	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.141482	-0.014332
0.800	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.032661
0.810	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	-0.014332
0.820	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	0.315589
0.830	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.479673	-0.032661
0.840	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.014332
0.850	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	-0.158392	0.333918
0.860	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.032661
0.870	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.158392	-0.014332
0.880	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.175301	-0.032661
0.890	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.014332
0.900	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	-0.014332
0.910	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.479673	0.315589
0.920	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.930	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.032661
0.940	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.950	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.190745	-0.479673	-0.032661
0.960	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	-0.158392	-0.014332
0.970	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	0.315589
0.980	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.032661
0.990	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.462763	0.315589
1.000	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
1.010	-1.000000	-1.000000	-1.000000	-1.000000	-1.243411	-0.158100	-0.158392	0.315589
1.020	-1.000000	-1.000000	-1.000000	-1.000000	-1.243411	-0.158100	-0.158392	-0.014332
1.030	-1.000000	-1.000000	-1.000000	-1.000000	-1.554078	-0.174423	-0.175301	-0.032661
1.040	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.158100	-0.479673	-0.362582
1.050	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.484546	-0.479673	-0.710832
1.060	-1.000000	-1.000000	-1.000000	-1.000000	-1.849211	-0.484546	-0.479673	-0.692503
1.070	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.484546	-0.784044	-0.692503
1.080	-1.000000	-1.000000	-1.000000	-1.000000	-1.849211	-0.794669	-1.105325	-0.692503
1.090	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.468224	-0.800953	-0.710832
1.100	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.800953	-0.692503
1.110	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.784044	-0.710832
1.120	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.800953	-0.692503
1.130	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.784044	-0.710832
1.140	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.800953	-0.710832
1.150	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-1.104792	-0.800953	-0.710832
1.160	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.710832
1.170	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.710832
1.180	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.784044	-0.692503
1.190	-1.000000	-1.000000	-1.000000	-1.000000	-1.849211	-0.778347	-1.088415	-0.692503
1.200	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.784044	-0.692503
1.210	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.784044	-0.710832
1.220	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.710832
1.230	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-1.105325	-0.710832
1.240	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.800953	-0.692503
1.250	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.784044	-0.710832
1.260	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.784044	-1.059082
1.270	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.692503
1.280	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.800953	-1.040753
1.290	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-1.088470	-0.784044	-0.710832
1.300	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.800953	-0.710832
1.310	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-1.040753
1.320	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.800953	-1.040753
1.330	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.784044	-0.710832
1.340	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.784044	-0.710832
1.350	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-1.088470	-0.462763	-0.710832
1.360	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.767134	-0.710832
1.370	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.767134	-0.710832
1.380	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.729161
1.390	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.767134	-0.692503
1.400	-1.000000	-1.000000	-1.000000	-1.000000	-1.849211	-0.794669	-0.784044	-0.710832
1.410	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.767134	-0.692503
1.420	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.784044	-1.059082
1.430	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.729161
1.440	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.767134	-1.059082
1.450	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.800953	-0.692503
1.460	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.784044	-0.710832
1.470	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.794669	-0.784044	-0.710832
1.480	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.692503
1.490	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.784044	-1.040753
1.500	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.462763	-1.040753
1.510	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.784044	-1.040753
1.520	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.692503
1.530	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.784044	-0.710832
1.540	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.729161
1.550	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.762025	-0.784044	-0.710832
1.560	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.784044	-1.040753
1.570	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.794669	-0.784044	-1.040753
1.580	-1.000000	-1.000000	-1.000000	-1.000000	-1.818144	-0.778347	-0.784044	-0.710832
1.590	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.767134	-0.692503
1.600	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.800953	-1.040753
1.610	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-1.040753
1.620	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.794669	-0.784044	-1.059082
1.630	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-1.088470	-0.784044	-0.710832
1.640	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-1.088470	-0.784044	-0.710832
1.650	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.479673	-0.692503
1.660	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.784044	-0.692503
1.670	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.800953	-1.022424
1.680	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.484546	-0.784044	-0.692503
1.690	-1.000000	-1.000000	-1.000000	-1.000000	-1.818144	-0.778347	-0.784044	-0.710832
1.700	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.784044	-0.692503
1.710	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.767134	-0.692503
1.720	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.800953	-0.710832
1.730	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.800953	-1.040753
1.740	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.800953	-0.710832
1.750	-1.000000	-1.000000	-1.000000	-1.000000	-1.818144	-1.088470	-0.800953	-0.710832
1.760	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.462763	-0.710832
1.770	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.762025	-0.784044	-0.729161
1.780	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.784044	-1.040753
1.790	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-1.088470	-0.800953	-0.710832
1.800	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.794669	-0.800953	-0.710832
1.810	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.784044	-0.710832
1.820	-1.000000	-1.000000	-1.000000	-1.000000	-1.818144	-0.778347	-0.784044	-1.040753
1.830	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.794669	-0.462763	-0.710832
1.840	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.784044	-0.710832
1.850	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.794669	-0.479673	-0.710832
1.860	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.784044	-1.040753
1.870	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.800953	-1.040753
1.880	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.784044	-0.710832
1.890	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.710832
1.900	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.794669	-0.479673	-0.710832
1.910	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-0.784044	-1.059082
1.920	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.794669	-1.088415	-1.040753
1.930	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.810991	-0.784044	-0.692503
1.940	-1.000000	-1.000000	-1.000000	-1.000000	-1.818144	-0.794669	-0.800953	-0.710832
1.950	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-1.088470	-0.462763	-1.040753
1.960	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.794669	-0.462763	-0.710832
1.970	-1.000000	-1.000000	-1.000000	-1.000000	-1.849211	-0.794669	-0.784044	-1.059082
1.980	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.479673	-0.710832
1.990	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.784044	-0.710832
2.000	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.784044	-0.710832
2.010	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.800953	-1.059082
2.020	-1.000000	-1.000000	-1.000000	-1.000000	-1.818144	-0.794669	-0.784044	-1.059082
2.030	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.784044	-0.710832
2.040	-1.000000	-1.000000	-1.000000	-1.000000	-2.113278	-0.778347	-0.767134	-1.059082
2.050	-1.000000	-1.000000	-1.000000	-1.000000	-1.849211	-0.794669	-0.784044	-1.059082
2.060	-1.000000	-1.000000	-1.000000	-1.000000	-1.849211	-0.778347	-0.784044	-1.059082
2.070	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-0.692503
2.080	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-1.104792	-0.767134	-1.040753
2.090	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.800953	-0.692503
2.100	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.767134	-1.040753
2.110	-1.000000	-1.000000	-1.000000	-1.000000	-1.849211	-0.778347	-0.784044	-1.040753
2.120	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-1.104792	-0.479673	-0.692503
2.130	-1.000000	-1.000000	-1.000000	-1.000000	-1.833678	-0.778347	-0.784044	-1.040753
2.140	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.794669	-0.479673	-1.040753
2.150	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.767134	-1.022424
2.160	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.784044	-1.040753
2.170	-1.000000	-1.000000	-1.000000	-1.000000	-2.128811	-0.778347	-0.800953	-1.040753
