Time(s)	Delta1C(deg)	Delta2C(deg)	Delta3C(deg)	Delta4C(deg)	Delta1(deg)	Delta2(deg)	Delta3(deg)	Delta4(deg)
0.000	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.010	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.020	0.000000	0.000000	0.000000	0.000000	7.812526	9.080309	9.767494	10.543141
0.030	0.000000	0.000000	0.000000	0.000000	7.532926	9.390432	9.141842	10.194891
0.040	0.000000	0.000000	0.000000	0.000000	6.663059	8.443740	8.516190	8.508628
0.050	0.000000	0.000000	0.000000	0.000000	4.907791	6.615645	6.977424	7.133957
0.060	0.000000	0.000000	0.000000	0.000000	3.136991	4.754905	5.117377	5.099444
0.070	0.000000	0.000000	0.000000	0.000000	1.692390	2.894166	2.919140	3.046602
0.080	0.000000	0.000000	0.000000	0.000000	0.511857	1.376194	1.380374	1.012089
0.090	0.000000	0.000000	0.000000	0.000000	-0.078410	-0.190745	0.145979	-0.692503
0.100	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.175301	-0.674174
0.110	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.462763	-0.362582
0.120	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.362582
0.130	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.362582
0.140	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	-0.158392	-0.362582
0.150	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.158392	-0.362582
0.160	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.170	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.158392	-0.362582
0.180	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.014332
0.190	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.014332
0.200	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.362582
0.210	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.158392	0.003997
0.220	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.175301	-0.380911
0.230	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.362582
0.240	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.380911
0.250	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.362582
0.260	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.362582
0.270	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.174423	0.129070	-0.032661
0.280	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.174423	-0.175301	-0.362582
0.290	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.174423	-0.175301	-0.362582
0.300	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.175301	-0.362582
0.310	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.362582
0.320	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.158100	-0.175301	-0.344253
0.330	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.174423	-0.175301	-0.362582
0.340	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.158100	-0.192211	-0.014332
0.350	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.479673	-0.380911
0.360	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.174423	-0.175301	-0.362582
0.370	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.175301	-0.344253
0.380	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.158100	0.129070	-0.014332
0.390	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.174423	-0.479673	-0.362582
0.400	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.190745	-0.175301	-0.380911
0.410	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.145979	-0.362582
0.420	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.174423	-0.158392	-0.014332
0.430	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.175301	-0.032661
0.440	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.014332
0.450	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.175301	-0.032661
0.460	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.362582
0.470	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.362582
0.480	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.344253
0.490	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.174423	-0.158392	-0.362582
0.500	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.175301	-0.344253
0.510	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.014332
0.520	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	-0.344253
0.530	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.014332
0.540	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.462763	-0.362582
0.550	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.174423	-0.158392	-0.362582
0.560	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	-0.158392	-0.362582
0.570	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.362582
0.580	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	-0.362582
0.590	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.190745	0.145979	-0.362582
0.600	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.158100	-0.175301	-0.032661
0.610	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.158392	-0.014332
0.620	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.362582
0.630	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.158392	-0.014332
0.640	0.000000	0.000000	0.000000	0.000000	-0.932744	0.135701	-0.158392	-0.032661
0.650	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.362582
0.660	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.158392	-0.014332
0.670	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.190745	-0.175301	-0.032661
0.680	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.158392	-0.014332
0.690	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.362582
0.700	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.174423	-0.175301	-0.362582
0.710	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.032661
0.720	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.362582
0.730	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.032661
0.740	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.158392	-0.014332
0.750	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.141778	-0.158392	-0.032661
0.760	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.145979	-0.344253
0.770	0.000000	0.000000	0.000000	0.000000	-0.948277	0.119378	-0.175301	-0.014332
0.780	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	-0.158392	-0.362582
0.790	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.145979	-0.362582
0.800	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.158392	-0.362582
0.810	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.362582
0.820	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.362582
0.830	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.362582
0.840	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	-0.032661
0.850	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.362582
0.860	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.158100	-0.175301	-0.362582
0.870	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.479673	-0.362582
0.880	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.175301	-0.344253
0.890	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.032661
0.900	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.014332
0.910	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.362582
0.920	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.014332
0.930	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	-0.158392	-0.032661
0.940	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.344253
0.950	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.129070	-0.032661
0.960	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.174423	-0.158392	-0.362582
0.970	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	-0.175301	-0.014332
0.980	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.032661
0.990	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.175301	-0.362582
1.000	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.014332
1.010	5.000000	5.000000	5.000000	5.000000	-0.963811	-0.158100	0.129070	-0.362582
1.020	5.000000	5.000000	5.000000	5.000000	-0.948277	-0.174423	-0.175301	-0.344253
1.030	5.000000	5.000000	5.000000	5.000000	-0.963811	0.119378	0.145979	-0.014332
1.040	5.000000	5.000000	5.000000	5.000000	0.216723	1.376194	0.754722	1.323681
1.050	5.000000	5.000000	5.000000	5.000000	1.676857	2.306564	2.310398	3.046602
1.060	5.000000	5.000000	5.000000	5.000000	2.562257	3.547057	3.240421	4.402944
1.070	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.796096	5.429365
1.080	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
1.090	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.081115
1.100	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
1.110	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.779187	5.429365
1.120	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.779187	5.081115
1.130	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.411036
1.140	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	5.100468	5.081115
1.150	5.000000	5.000000	5.000000	5.000000	3.727258	4.461104	4.796096	5.081115
1.160	5.000000	5.000000	5.000000	5.000000	3.727258	4.150981	5.100468	5.429365
1.170	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.081115
1.180	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.796096	5.081115
1.190	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.813006	5.411036
1.200	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.210	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.796096	5.429365
1.220	5.000000	5.000000	5.000000	5.000000	3.447658	4.150981	4.796096	5.081115
1.230	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.796096	5.081115
1.240	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.779187	5.411036
1.250	5.000000	5.000000	5.000000	5.000000	3.711724	4.461104	4.779187	5.411036
1.260	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.779187	5.081115
1.270	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
1.280	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.796096	5.081115
1.290	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.411036
1.300	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.310	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.796096	5.411036
1.320	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	5.100468	5.429365
1.330	5.000000	5.000000	5.000000	5.000000	3.727258	4.150981	4.796096	5.429365
1.340	5.000000	5.000000	5.000000	5.000000	3.727258	4.461104	4.813006	5.429365
1.350	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.411036
1.360	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.779187	5.081115
1.370	5.000000	5.000000	5.000000	5.000000	3.711724	4.444782	4.796096	5.429365
1.380	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
1.390	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.796096	5.429365
1.400	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.411036
1.410	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.491725	5.429365
1.420	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
1.430	5.000000	5.000000	5.000000	5.000000	3.416591	4.150981	4.796096	5.099444
1.440	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
1.450	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.411036
1.460	5.000000	5.000000	5.000000	5.000000	3.447658	4.134659	4.813006	5.099444
1.470	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.813006	5.099444
1.480	5.000000	5.000000	5.000000	5.000000	3.447658	4.150981	4.813006	5.429365
1.490	5.000000	5.000000	5.000000	5.000000	3.432124	4.167303	4.813006	5.081115
1.500	5.000000	5.000000	5.000000	5.000000	3.727258	4.134659	4.813006	5.411036
1.510	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
1.520	5.000000	5.000000	5.000000	5.000000	3.432124	4.167303	4.796096	5.429365
1.530	5.000000	5.000000	5.000000	5.000000	3.727258	4.444782	4.779187	5.099444
1.540	5.000000	5.000000	5.000000	5.000000	3.432124	4.477427	4.813006	5.099444
1.550	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
1.560	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	5.100468	5.429365
1.570	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
1.580	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.411036
1.590	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
1.600	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.099444
1.610	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.779187	5.429365
1.620	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.796096	5.411036
1.630	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.796096	5.429365
1.640	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	5.117377	5.081115
1.650	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.099444
1.660	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	5.100468	5.411036
1.670	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.429365
1.680	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	5.100468	5.429365
1.690	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
1.700	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
1.710	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.411036
1.720	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.411036
1.730	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.081115
1.740	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.813006	5.429365
1.750	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.081115
1.760	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.411036
1.770	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.779187	5.429365
1.780	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.796096	5.062786
1.790	5.000000	5.000000	5.000000	5.000000	3.727258	4.150981	4.796096	5.411036
1.800	5.000000	5.000000	5.000000	5.000000	3.447658	4.134659	4.813006	5.429365
1.810	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.796096	5.411036
1.820	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.830	5.000000	5.000000	5.000000	5.000000	3.711724	4.150981	4.796096	5.411036
1.840	5.000000	5.000000	5.000000	5.000000	3.727258	4.150981	4.796096	5.411036
1.850	5.000000	5.000000	5.000000	5.000000	3.416591	4.461104	4.813006	5.411036
1.860	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.813006	5.429365
1.870	5.000000	5.000000	5.000000	5.000000	3.727258	4.150981	4.779187	5.429365
1.880	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.779187	5.411036
1.890	5.000000	5.000000	5.000000	5.000000	3.727258	4.444782	4.796096	5.081115
1.900	5.000000	5.000000	5.000000	5.000000	3.416591	4.150981	4.796096	5.081115
1.910	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.796096	5.099444
1.920	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.796096	5.429365
1.930	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.429365
1.940	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.796096	5.429365
1.950	5.000000	5.000000	5.000000	5.000000	3.416591	4.461104	4.779187	5.062786
1.960	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
1.970	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.779187	5.429365
1.980	5.000000	5.000000	5.000000	5.000000	3.711724	4.150981	4.796096	5.081115
1.990	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.796096	5.429365
2.000	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.813006	5.411036
2.010	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.813006	5.429365
2.020	5.000000	5.000000	5.000000	5.000000	3.416591	4.461104	4.796096	5.081115
2.030	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.447694
2.040	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.429365
2.050	5.000000	5.000000	5.000000	5.000000	3.727258	4.150981	4.796096	5.429365
2.060	5.000000	5.000000	5.000000	5.000000	3.447658	4.134659	4.796096	5.447694
2.070	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.099444
2.080	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	5.100468	5.429365
2.090	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.796096	5.429365
2.100	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	5.117377	5.429365
2.110	5.000000	5.000000	5.000000	5.000000	3.447658	4.150981	4.796096	5.411036
2.120	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.779187	5.429365
2.130	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
2.140	5.000000	5.000000	5.000000	5.000000	3.711724	4.150981	4.796096	5.429365
2.150	5.000000	5.000000	5.000000	5.000000	3.432124	4.428460	4.796096	5.099444
2.160	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.813006	5.062786
2.170	5.000000	5.000000	5.000000	5.000000	3.711724	4.150981	5.083558	5.062786
2.180	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.099444
2.190	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.779187	5.081115
2.200	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.429365
2.210	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
2.220	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.081115
2.230	5.000000	5.000000	5.000000	5.000000	3.711724	4.461104	5.117377	5.411036
2.240	5.000000	5.000000	5.000000	5.000000	3.416591	4.461104	4.796096	5.099444
2.250	5.000000	5.000000	5.000000	5.000000	3.727258	4.150981	4.796096	5.099444
2.260	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
2.270	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	5.117377	5.411036
2.280	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.779187	5.099444
2.290	5.000000	5.000000	5.000000	5.000000	3.447658	4.461104	4.796096	5.411036
2.300	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	4.796096	5.081115
2.310	5.000000	5.000000	5.000000	5.000000	3.432124	4.461104	5.100468	5.429365
2.320	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
2.330	5.000000	5.000000	5.000000	5.000000	3.432124	4.444782	4.796096	5.081115
2.340	5.000000	5.000000	5.000000	5.000000	3.447658	4.444782	4.779187	5.429365
2.350	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.779187	5.411036
2.360	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
2.370	5.000000	5.000000	5.000000	5.000000	3.432124	4.150981	4.796096	5.429365
2.380	5.000000	5.000000	5.000000	5.000000	3.432124	4.134659	4.796096	5.099444
