Time(s)	Delta1C(deg)	Delta2C(deg)	Delta3C(deg)	Delta4C(deg)	Delta1(deg)	Delta2(deg)	Delta3(deg)	Delta4(deg)
0.000	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.010	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.020	0.000000	0.000000	0.000000	0.000000	-5.623812	-4.809950	-5.434161	-5.458029
0.030	0.000000	0.000000	0.000000	0.000000	-5.623812	-4.777305	-5.451070	-5.128108
0.040	0.000000	0.000000	0.000000	0.000000	-4.753945	-3.569457	-4.521047	-4.101687
0.050	0.000000	0.000000	0.000000	0.000000	-3.293811	-2.622764	-2.948462	-2.415424
0.060	0.000000	0.000000	0.000000	0.000000	-2.408411	-1.398594	-1.714067	-0.710832
0.070	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.778347	-0.800953	-0.032661
0.080	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.468224	-0.496582	-0.014332
0.090	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.496582	-0.032661
0.100	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.129070	-0.032661
0.110	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.141778	0.145979	-0.032661
0.120	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	0.145979	-0.032661
0.130	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.145979	-0.032661
0.140	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.158100	-0.192211	-0.032661
0.150	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.158392	-0.032661
0.160	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.145979	-0.032661
0.170	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	0.145979	-0.032661
0.180	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	-0.175301	-0.032661
0.190	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	-0.032661
0.200	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.129070	-0.032661
0.210	0.000000	0.000000	0.000000	0.000000	-0.932744	0.135701	0.129070	-0.032661
0.220	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.129070	-0.032661
0.230	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.240	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.129070	-0.014332
0.250	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.014332
0.260	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.032661
0.270	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	0.145979	-0.014332
0.280	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.162889	-0.032661
0.290	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	-0.014332
0.300	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	0.315589
0.310	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.129070	-0.032661
0.320	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.014332
0.330	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.340	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	0.145979	-0.014332
0.350	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	-0.014332
0.360	0.000000	0.000000	0.000000	0.000000	-1.258944	0.135701	0.145979	-0.014332
0.370	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.129070	-0.014332
0.380	0.000000	0.000000	0.000000	0.000000	-0.963811	0.152023	0.145979	-0.014332
0.390	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	0.145979	-0.014332
0.400	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.162889	-0.014332
0.410	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.014332
0.420	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.129070	-0.032661
0.430	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	0.145979	-0.032661
0.440	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.129070	-0.014332
0.450	0.000000	0.000000	0.000000	0.000000	-0.932744	0.135701	-0.175301	-0.032661
0.460	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.014332
0.470	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.480	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.145979	-0.032661
0.490	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	0.315589
0.500	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.129070	-0.014332
0.510	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	0.129070	-0.032661
0.520	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	0.297260
0.530	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.129070	-0.014332
0.540	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.032661
0.550	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.032661
0.560	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.141778	0.162889	-0.032661
0.570	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.580	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.129070	-0.032661
0.590	0.000000	0.000000	0.000000	0.000000	-0.963811	-0.174423	0.145979	-0.032661
0.600	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.129070	-0.032661
0.610	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.620	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.129070	-0.014332
0.630	0.000000	0.000000	0.000000	0.000000	-0.932744	-0.158100	0.129070	-0.014332
0.640	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.129070	-0.032661
0.650	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.145979	-0.014332
0.660	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.014332
0.670	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.680	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.032661
0.690	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.032661
0.700	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.032661
0.710	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.032661
0.720	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.162889	-0.032661
0.730	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.032661
0.740	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.162889	-0.014332
0.750	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.032661
0.760	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	0.145979	-0.032661
0.770	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.014332
0.780	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	0.145979	-0.050990
0.790	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	0.145979	-0.032661
0.800	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.014332
0.810	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.129070	-0.032661
0.820	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	0.315589
0.830	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.129070	-0.032661
0.840	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.032661
0.850	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.145979	-0.014332
0.860	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.870	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	0.315589
0.880	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	0.145979	0.315589
0.890	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	-0.032661
0.900	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	0.145979	0.333918
0.910	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	0.145979	-0.014332
0.920	0.000000	0.000000	0.000000	0.000000	-1.212344	0.135701	0.145979	0.315589
0.930	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.050990
0.940	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.032661
0.950	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.145979	-0.362582
0.960	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	0.145979	0.315589
0.970	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.158100	0.145979	-0.032661
0.980	0.000000	0.000000	0.000000	0.000000	-0.948277	-0.174423	0.145979	0.333918
0.990	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	0.145979	-0.014332
1.000	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.032661
1.010	-10.000000	-10.000000	-10.000000	-10.000000	-0.963811	-0.158100	0.129070	-0.032661
1.020	-10.000000	-10.000000	-10.000000	-10.000000	-0.948277	0.135701	0.145979	-0.014332
1.030	-10.000000	-10.000000	-10.000000	-10.000000	-1.243411	-0.158100	0.145979	-0.014332
1.040	-10.000000	-10.000000	-10.000000	-10.000000	-2.128811	-0.778347	-0.479673	-1.425661
1.050	-10.000000	-10.000000	-10.000000	-10.000000	-3.884078	-2.639087	-2.339719	-3.441845
1.060	-10.000000	-10.000000	-10.000000	-10.000000	-5.623812	-4.483504	-3.878485	-5.146437
1.070	-10.000000	-10.000000	-10.000000	-10.000000	-7.099479	-6.327922	-6.076722	-6.832700
1.080	-10.000000	-10.000000	-10.000000	-10.000000	-8.264480	-8.172339	-8.241140	-9.233792
1.090	-10.000000	-10.000000	-10.000000	-10.000000	-9.445014	-9.739278	-10.388649	-10.590134
1.100	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.016756	-10.709930	-10.590134
1.110	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.963449	-10.084278	-10.571805
1.120	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.653325	-10.388649	-10.571805
1.130	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.343202	-10.101187	-10.590134
1.140	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.326880	-10.101187	-10.590134
1.150	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.343202	-10.084278	-10.590134
1.160	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.033079	-10.084278	-10.571805
1.170	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.388649	-10.571805
1.180	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.084278	-10.571805
1.190	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.388649	-10.590134
1.200	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.033079	-10.101187	-10.590134
1.210	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.049401	-10.084278	-10.590134
1.220	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.049401	-10.405559	-10.590134
1.230	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.016756	-10.101187	-10.571805
1.240	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.049401	-10.101187	-10.590134
1.250	-10.000000	-10.000000	-10.000000	-10.000000	-10.330414	-10.033079	-10.084278	-10.571805
1.260	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.101187	-10.590134
1.270	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.049401	-10.101187	-10.571805
1.280	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.016756	-10.405559	-10.571805
1.290	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.101187	-10.571805
1.300	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.049401	-10.101187	-10.590134
1.310	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.359524	-10.388649	-10.571805
1.320	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.084278	-10.571805
1.330	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.016756	-10.101187	-10.590134
1.340	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.343202	-10.084278	-10.590134
1.350	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.016756	-10.101187	-10.608463
1.360	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.405559	-10.608463
1.370	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.084278	-10.553476
1.380	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.084278	-10.571805
1.390	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.016756	-10.084278	-10.590134
1.400	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.084278	-10.590134
1.410	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.016756	-10.388649	-10.590134
1.420	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.084278	-10.590134
1.430	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.067368	-10.590134
1.440	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.084278	-10.590134
1.450	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.084278	-10.571805
1.460	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.067368	-10.590134
1.470	-10.000000	-10.000000	-10.000000	-10.000000	-10.625547	-10.016756	-10.067368	-10.920055
1.480	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.016756	-10.067368	-10.590134
1.490	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.326880	-10.084278	-10.590134
1.500	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-9.722955	-10.084278	-10.590134
1.510	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.067368	-10.590134
1.520	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.067368	-10.590134
1.530	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.067368	-10.608463
1.540	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.016756	-10.388649	-10.590134
1.550	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.084278	-10.590134
1.560	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.016756	-10.101187	-10.608463
1.570	-10.000000	-10.000000	-10.000000	-10.000000	-10.625547	-10.033079	-10.067368	-10.590134
1.580	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.084278	-10.571805
1.590	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.049401	-10.067368	-10.571805
1.600	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.084278	-10.590134
1.610	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.016756	-10.084278	-10.590134
1.620	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.049401	-10.084278	-10.553476
1.630	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.084278	-10.571805
1.640	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.084278	-10.590134
1.650	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.016756	-10.084278	-10.571805
1.660	-10.000000	-10.000000	-10.000000	-10.000000	-10.330414	-10.033079	-10.084278	-10.571805
1.670	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.016756	-10.084278	-10.571805
1.680	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.067368	-10.590134
1.690	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.016756	-10.084278	-10.571805
1.700	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.016756	-10.067368	-10.590134
1.710	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.326880	-10.084278	-10.590134
1.720	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.016756	-10.084278	-10.590134
1.730	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.084278	-10.590134
1.740	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.067368	-10.608463
1.750	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.049401	-10.084278	-10.590134
1.760	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.388649	-10.590134
1.770	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.067368	-10.590134
1.780	-10.000000	-10.000000	-10.000000	-10.000000	-10.625547	-10.016756	-10.101187	-10.590134
1.790	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-9.739278	-10.067368	-10.590134
1.800	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.084278	-10.571805
1.810	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.016756	-10.084278	-10.571805
1.820	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.016756	-10.084278	-10.590134
1.830	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.388649	-10.590134
1.840	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.067368	-10.590134
1.850	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.000434	-10.388649	-10.571805
1.860	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.016756	-10.084278	-10.571805
1.870	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.084278	-10.590134
1.880	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.084278	-10.590134
1.890	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.016756	-10.084278	-10.590134
1.900	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.101187	-10.590134
1.910	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.016756	-10.101187	-10.590134
1.920	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.033079	-10.084278	-10.608463
1.930	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.033079	-10.388649	-10.590134
1.940	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.101187	-10.590134
1.950	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.101187	-10.590134
1.960	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.033079	-10.067368	-10.553476
1.970	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.084278	-10.590134
1.980	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.049401	-10.084278	-10.571805
1.990	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.388649	-10.571805
2.000	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.033079	-10.388649	-10.590134
2.010	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.016756	-10.084278	-10.590134
2.020	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.016756	-10.084278	-10.590134
2.030	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.016756	-10.084278	-10.590134
2.040	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.067368	-10.590134
2.050	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.343202	-10.067368	-10.590134
2.060	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.084278	-10.590134
2.070	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.084278	-10.571805
2.080	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.033079	-10.084278	-10.571805
2.090	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.033079	-10.067368	-10.590134
2.100	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.033079	-10.084278	-10.590134
2.110	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.049401	-10.084278	-10.571805
2.120	-10.000000	-10.000000	-10.000000	-10.000000	-10.610014	-10.049401	-10.067368	-10.590134
2.130	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.049401	-10.067368	-10.590134
2.140	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.067368	-10.590134
2.150	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.033079	-10.050459	-10.590134
2.160	-10.000000	-10.000000	-10.000000	-10.000000	-10.299347	-10.033079	-10.084278	-10.590134
2.170	-10.000000	-10.000000	-10.000000	-10.000000	-10.314881	-10.049401	-10.084278	-10.571805
2.180	-10.000000	-10.000000	-10.000000	-10.000000	-10.594481	-10.049401	-10.067368	-10.590134
