Time(s)	Delta1C(deg)	Delta2C(deg)	Delta3C(deg)	Delta4C(deg)	Delta1(deg)	Delta2(deg)	Delta3(deg)	Delta4(deg)
0.000	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.010	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.020	0.000000	0.000000	0.000000	0.000000	-2.983145	-2.018840	-2.035348	-2.067174
0.030	0.000000	0.000000	0.000000	0.000000	-2.998678	-2.018840	-2.018439	-1.718924
0.040	0.000000	0.000000	0.000000	0.000000	-2.392878	-1.414916	-1.730977	-1.718924
0.050	0.000000	0.000000	0.000000	0.000000	-1.818144	-0.778347	-1.105325	-1.022424
0.060	0.000000	0.000000	0.000000	0.000000	-1.538544	-0.500868	-0.784044	-0.362582
0.070	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.190745	-0.479673	-0.032661
0.080	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.462763	0.315589
0.090	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.141482	-0.014332
0.100	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.141482	-0.032661
0.110	0.000000	0.000000	0.000000	0.000000	-0.963811	0.135701	-0.158392	0.315589
0.120	0.000000	0.000000	0.000000	0.000000	-1.243411	0.119378	0.145979	-0.032661
0.130	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.158392	-0.014332
0.140	0.000000	0.000000	0.000000	0.000000	-0.932744	0.135701	-0.175301	-0.014332
0.150	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	-0.158392	-0.014332
0.160	0.000000	0.000000	0.000000	0.000000	-1.227877	0.119378	-0.158392	-0.032661
0.170	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.032661
0.180	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.362582
0.190	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.315589
0.200	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.141482	-0.014332
0.210	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.162889	-0.014332
0.220	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.032661
0.230	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	-0.141482	-0.014332
0.240	0.000000	0.000000	0.000000	0.000000	-1.243411	0.119378	-0.158392	-0.032661
0.250	0.000000	0.000000	0.000000	0.000000	-1.243411	0.119378	-0.158392	-0.032661
0.260	0.000000	0.000000	0.000000	0.000000	-0.948277	0.462146	-0.158392	-0.362582
0.270	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	0.315589
0.280	0.000000	0.000000	0.000000	0.000000	-1.227877	0.119378	-0.158392	-0.032661
0.290	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.014332
0.300	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.014332
0.310	0.000000	0.000000	0.000000	0.000000	-1.243411	0.119378	0.145979	-0.032661
0.320	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	-0.032661
0.330	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.032661
0.340	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.050990
0.350	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	-0.014332
0.360	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.158392	-0.032661
0.370	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	0.315589
0.380	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.032661
0.390	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.175301	-0.380911
0.400	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.175301	-0.032661
0.410	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.158392	-0.014332
0.420	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.158392	-0.362582
0.430	0.000000	0.000000	0.000000	0.000000	-1.243411	0.462146	0.162889	0.315589
0.440	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.158392	-0.014332
0.450	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	0.162889	-0.014332
0.460	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.362582
0.470	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	0.145979	-0.032661
0.480	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.158392	0.315589
0.490	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.141482	-0.014332
0.500	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	0.162889	-0.014332
0.510	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	-0.158392	0.003997
0.520	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.162889	0.003997
0.530	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.014332
0.540	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.174423	0.162889	-0.014332
0.550	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	-0.158392	-0.014332
0.560	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	-0.014332
0.570	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	-0.014332
0.580	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.158392	-0.032661
0.590	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	-0.175301	-0.032661
0.600	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.362582
0.610	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.620	0.000000	0.000000	0.000000	0.000000	-0.948277	0.119378	-0.158392	0.003997
0.630	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	0.003997
0.640	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	0.333918
0.650	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.158392	-0.014332
0.660	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.129070	-0.014332
0.670	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	-0.158392	0.003997
0.680	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	-0.014332
0.690	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.032661
0.700	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.129070	-0.014332
0.710	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	-0.014332
0.720	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	-0.158392	0.315589
0.730	0.000000	0.000000	0.000000	0.000000	-1.243411	0.168345	-0.158392	-0.344253
0.740	0.000000	0.000000	0.000000	0.000000	-0.932744	0.135701	-0.158392	-0.014332
0.750	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.175301	0.003997
0.760	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.770	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	0.333918
0.780	0.000000	0.000000	0.000000	0.000000	-0.948277	0.135701	0.145979	-0.014332
0.790	0.000000	0.000000	0.000000	0.000000	-1.227877	0.152023	-0.158392	-0.014332
0.800	0.000000	0.000000	0.000000	0.000000	-0.948277	0.119378	-0.158392	-0.014332
0.810	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.344253
0.820	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	-0.014332
0.830	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.158392	0.003997
0.840	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	-0.014332
0.850	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	-0.014332
0.860	0.000000	0.000000	0.000000	0.000000	-0.948277	0.152023	-0.175301	-0.014332
0.870	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	-0.158392	-0.032661
0.880	0.000000	0.000000	0.000000	0.000000	-1.258944	0.152023	-0.158392	-0.032661
0.890	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.014332
0.900	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.014332
0.910	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	0.145979	-0.014332
0.920	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.129070	-0.014332
0.930	0.000000	0.000000	0.000000	0.000000	-1.227877	0.135701	-0.158392	0.315589
0.940	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.175301	-0.014332
0.950	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.032661
0.960	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.145979	-0.014332
0.970	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.014332
0.980	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	-0.158392	-0.032661
0.990	0.000000	0.000000	0.000000	0.000000	-1.243411	0.135701	0.129070	-0.014332
1.000	0.000000	0.000000	0.000000	0.000000	-1.243411	0.152023	-0.158392	-0.014332
1.010	-5.460636	-5.460636	-5.460636	-5.460636	-0.948277	0.119378	-0.158392	-0.014332
1.020	-5.145161	-5.145161	-5.145161	-5.145161	-1.243411	0.152023	0.145979	-0.032661
1.030	-4.763943	-4.763943	-4.763943	-4.763943	-0.948277	0.135701	-0.158392	0.315589
1.040	-4.321855	-4.321855	-4.321855	-4.321855	-1.818144	-0.158100	-0.175301	-0.710832
1.050	-3.824545	-3.824545	-3.824545	-3.824545	-3.278278	-1.382271	-2.018439	-2.415424
1.060	-3.278367	-3.278367	-3.278367	-3.278367	-4.474345	-2.949210	-3.269743	-3.423516
1.070	-2.690300	-2.690300	-2.690300	-2.690300	-5.344212	-4.173381	-4.504137	-4.798187
1.080	-2.067859	-2.067859	-2.067859	-2.067859	-5.344212	-4.809950	-4.791599	-4.816516
1.090	-1.418995	-1.418995	-1.418995	-1.418995	-5.033545	-5.740319	-4.504137	-4.449937
1.100	-0.752001	-0.752001	-0.752001	-0.752001	-4.458812	-6.344244	-4.199766	-4.120016
1.110	-0.075398	-0.075398	-0.075398	-0.075398	-3.868545	-6.964490	-3.557205	-3.441845
1.120	0.602169	0.602169	0.602169	0.602169	-3.278278	-7.258291	-2.644091	-2.397095
1.130	1.272041	1.272041	1.272041	1.272041	-2.719078	-7.568415	-2.035348	-1.737253
1.140	1.925660	1.925660	1.925660	1.925660	-1.849211	-7.258291	-1.409696	-1.040753
1.150	2.554675	2.554675	2.554675	2.554675	-1.523011	-6.654367	-0.462763	-0.362582
1.160	3.151047	3.151047	3.151047	3.151047	-0.653144	-5.707675	0.145979	0.663839
1.170	3.707157	3.707157	3.707157	3.707157	-0.062877	-4.189703	0.771632	1.342010
1.180	4.215899	4.215899	4.215899	4.215899	0.806990	-2.622764	1.701655	2.056839
1.190	4.670773	4.670773	4.670773	4.670773	1.086590	-1.088470	2.327307	2.698352
1.200	5.065967	5.065967	5.065967	5.065967	1.676857	1.049748	2.936050	3.376523
1.210	5.396431	5.396431	5.396431	5.396431	2.267124	2.290241	3.240421	3.743102
1.220	5.657943	5.657943	5.657943	5.657943	2.562257	3.530735	3.866073	4.402944
1.230	5.847161	5.847161	5.847161	5.847161	2.841857	4.738583	4.187354	4.732865
1.240	5.961668	5.961668	5.961668	5.961668	3.432124	4.771228	4.491725	5.429365
1.250	6.000000	6.000000	6.000000	6.000000	3.727258	4.771228	4.779187	5.429365
1.260	5.961668	5.961668	5.961668	5.961668	4.006858	5.065029	5.134287	5.777615
1.270	5.847162	5.847162	5.847162	5.847162	4.317525	5.081351	5.117377	6.107536
1.280	5.657944	5.657944	5.657944	5.657944	4.317525	4.771228	5.117377	6.107536
1.290	5.396432	5.396432	5.396432	5.396432	4.301991	5.065029	5.117377	6.107536
1.300	5.065968	5.065968	5.065968	5.065968	4.597125	5.081351	5.117377	6.107536
1.310	4.670775	4.670775	4.670775	4.670775	4.301991	5.065029	5.117377	6.107536
1.320	4.215901	4.215901	4.215901	4.215901	4.301991	5.065029	5.117377	6.125865
1.330	3.707159	3.707159	3.707159	3.707159	4.317525	4.754905	5.117377	6.107536
1.340	3.151049	3.151049	3.151049	3.151049	3.727258	4.771228	5.117377	5.777615
1.350	2.554677	2.554677	2.554677	2.554677	3.432124	4.754905	5.117377	5.429365
1.360	1.925663	1.925663	1.925663	1.925663	2.857391	4.167303	4.508635	4.402944
1.370	1.272044	1.272044	1.272044	1.272044	2.562257	3.530735	4.187354	4.421273
1.380	0.602172	0.602172	0.602172	0.602172	1.676857	2.926810	3.257330	3.394852
1.390	-0.075395	-0.075395	-0.075395	-0.075395	1.676857	2.290241	2.614769	2.698352
1.400	-0.751998	-0.751998	-0.751998	-0.751998	0.806990	1.686317	2.006026	2.020181
1.410	-1.418992	-1.418992	-1.418992	-1.418992	-0.777411	1.392516	1.076003	1.342010
1.420	-2.067856	-2.067856	-2.067856	-2.067856	-0.358010	0.755947	0.467260	0.645510
1.430	-2.690298	-2.690298	-2.690298	-2.690298	-0.948277	0.135701	0.162889	-0.014332
1.440	-3.278365	-3.278365	-3.278365	-3.278365	-1.523011	-0.484546	-0.462763	-0.710832
1.450	-3.824543	-3.824543	-3.824543	-3.824543	-2.113278	-1.104792	-1.409696	-1.059082
1.460	-4.321853	-4.321853	-4.321853	-4.321853	-2.998678	-1.725039	-1.714067	-2.067174
1.470	-4.763941	-4.763941	-4.763941	-4.763941	-3.573412	-2.328963	-2.627181	-2.745345
1.480	-5.145159	-5.145159	-5.145159	-5.145159	-3.884078	-3.259333	-2.931552	-3.423516
1.490	-5.460635	-5.460635	-5.460635	-5.460635	-4.458812	-3.569457	-3.878485	-3.753437
1.500	-5.706339	-5.706339	-5.706339	-5.706339	-4.753945	-4.173381	-4.182857	-4.101687
1.510	-5.879130	-5.879130	-5.879130	-5.879130	-5.328679	-4.499826	-4.487228	-4.449937
1.520	-5.976802	-5.976802	-5.976802	-5.976802	-5.623812	-4.793627	-5.095970	-5.128108
1.530	-5.998105	-5.998105	-5.998105	-5.998105	-5.934479	-5.120073	-5.434161	-5.458029
1.540	-5.942769	-5.942769	-5.942769	-5.942769	-5.934479	-5.413874	-5.738532	-5.806279
1.550	-5.811499	-5.811499	-5.811499	-5.811499	-6.229612	-5.723997	-6.042903	-5.806279
1.560	-5.605974	-5.605974	-5.605974	-5.605974	-6.214079	-5.723997	-6.042903	-5.806279
1.570	-5.328820	-5.328820	-5.328820	-5.328820	-6.214079	-5.723997	-6.042903	-5.806279
1.580	-4.983576	-4.983576	-4.983576	-4.983576	-6.214079	-5.723997	-6.042903	-5.787950
1.590	-4.574656	-4.574656	-4.574656	-4.574656	-6.214079	-5.707675	-6.042903	-5.806279
1.600	-4.107284	-4.107284	-4.107284	-4.107284	-6.214079	-5.707675	-6.042903	-5.787950
1.610	-3.587431	-3.587431	-3.587431	-3.587431	-6.198546	-5.723997	-5.721623	-5.806279
1.620	-3.021741	-3.021741	-3.021741	-3.021741	-5.639346	-5.413874	-5.434161	-5.476358
1.630	-2.417440	-2.417440	-2.417440	-2.417440	-5.623812	-5.723997	-5.434161	-5.128108
1.640	-1.782251	-1.782251	-1.782251	-1.782251	-5.049079	-5.120073	-4.825418	-4.431608
1.650	-1.124290	-1.124290	-1.124290	-1.124290	-4.458812	-4.793627	-4.199766	-3.771766
1.660	-0.451963	-0.451963	-0.451963	-0.451963	-3.868545	-4.173381	-3.878485	-3.093595
1.670	0.226139	0.226139	0.226139	0.226139	-3.573412	-3.259333	-2.931552	-2.727016
1.680	0.901352	0.901352	0.901352	0.901352	-2.998678	-2.655409	-2.322810	-2.048845
1.690	1.565047	1.565047	1.565047	1.565047	-2.408411	-1.708717	-1.697158	-1.389003
1.700	2.208745	2.208745	2.208745	2.208745	-1.538544	-0.762025	-1.088415	-0.692503
1.710	2.824222	2.824222	2.824222	2.824222	-0.948277	-0.484546	-0.158392	-0.032661
1.720	3.403612	3.403612	3.403612	3.403612	-0.668677	0.445824	0.467260	0.682168
1.730	3.939513	3.939513	3.939513	3.939513	0.216723	1.066070	1.076003	1.690260
1.740	4.425077	4.425077	4.425077	4.425077	0.806990	1.686317	1.684745	2.350102
1.750	4.854101	4.854101	4.854101	4.854101	1.397257	2.290241	2.614769	2.716681
1.760	5.221102	5.221102	5.221102	5.221102	1.971990	2.926810	2.936050	3.394852
1.770	5.521390	5.521390	5.521390	5.521390	2.267124	3.220611	3.561702	4.073023
1.780	5.751130	5.751130	5.751130	5.751130	2.857391	3.857180	3.866073	4.402944
1.790	5.907386	5.907386	5.907386	5.907386	3.152524	4.150981	4.170444	4.732865
1.800	5.988160	5.988160	5.988160	5.988160	3.432124	4.461104	4.813006	5.429365
1.810	5.992422	5.992422	5.992422	5.992422	4.006858	4.771228	5.117377	5.759286
1.820	5.920116	5.920116	5.920116	5.920116	4.022391	4.771228	5.117377	6.089207
1.830	5.772167	5.772167	5.772167	5.772167	4.022391	4.754905	5.117377	6.455786
1.840	5.550464	5.550464	5.550464	5.550464	4.006858	5.065029	5.117377	6.125865
1.850	5.257841	5.257841	5.257841	5.257841	4.022391	4.754905	5.117377	6.455786
1.860	4.898037	4.898037	4.898037	4.898037	4.006858	4.754905	5.117377	6.455786
1.870	4.475648	4.475648	4.475648	4.475648	4.333058	5.065029	5.117377	6.107536
1.880	3.996073	3.996073	3.996073	3.996073	4.022391	4.771228	5.117377	6.107536
1.890	3.465438	3.465438	3.465438	3.465438	4.022391	4.754905	5.117377	6.107536
1.900	2.890524	2.890524	2.890524	2.890524	3.432124	4.771228	5.100468	5.411036
1.910	2.278677	2.278677	2.278677	2.278677	3.152524	4.771228	4.813006	4.751194
1.920	1.637714	1.637714	1.637714	1.637714	2.857391	4.150981	4.187354	4.402944
1.930	0.975825	0.975825	0.975825	0.975825	2.267124	3.530735	3.561702	4.054694
1.940	0.301468	0.301468	0.301468	0.301468	1.987524	2.600365	2.936050	3.358194
1.950	-0.376741	-0.376741	-0.376741	-0.376741	1.397257	2.306564	2.327307	2.350102
1.960	-1.050136	-1.050136	-1.050136	-1.050136	0.806990	1.669995	1.380374	1.690260
1.970	-1.710113	-1.710113	-1.710113	-1.710113	-0.062877	1.082393	0.771632	1.342010
1.980	-2.348240	-2.348240	-2.348240	-2.348240	-0.668677	0.445824	0.145979	0.315589
1.990	-2.956362	-2.956362	-2.956362	-2.956362	-1.538544	-0.174423	-0.479673	-0.362582
2.000	-3.526710	-3.526710	-3.526710	-3.526710	-2.113278	-0.794669	-0.784044	-1.040753
2.010	-4.051995	-4.051995	-4.051995	-4.051995	-2.703545	-1.414916	-1.409696	-1.718924
2.020	-4.525507	-4.525507	-4.525507	-4.525507	-2.998678	-2.002518	-2.018439	-2.415424
2.030	-4.941194	-4.941194	-4.941194	-4.941194	-3.573412	-2.639087	-2.931552	-3.075266
2.040	-5.293746	-5.293746	-5.293746	-5.293746	-4.163678	-3.243011	-3.252833	-3.423516
2.050	-5.578658	-5.578658	-5.578658	-5.578658	-4.458812	-3.553134	-3.895395	-4.101687
2.060	-5.792289	-5.792289	-5.792289	-5.792289	-5.344212	-4.157059	-4.504137	-4.449937
2.070	-5.931910	-5.931910	-5.931910	-5.931910	-5.328679	-4.793627	-5.112880	-5.146437
2.080	-5.995737	-5.995737	-5.995737	-5.995737	-5.623812	-5.103751	-5.434161	-5.476358
2.090	-5.982954	-5.982954	-5.982954	-5.982954	-5.903412	-5.087428	-5.738532	-5.806279
2.100	-5.893724	-5.893724	-5.893724	-5.893724	-6.214079	-5.413874	-6.059813	-5.806279
2.110	-5.729188	-5.729188	-5.729188	-5.729188	-6.198546	-5.413874	-6.042903	-5.806279
2.120	-5.491448	-5.491448	-5.491448	-5.491448	-6.198546	-5.413874	-6.025994	-5.806279
2.130	-5.183542	-5.183542	-5.183542	-5.183542	-6.214079	-5.413874	-6.042903	-5.806279
2.140	-4.809403	-4.809403	-4.809403	-4.809403	-6.198546	-5.413874	-5.738532	-5.806279
2.150	-4.373813	-4.373813	-4.373813	-4.373813	-5.918946	-5.413874	-6.042903	-5.806279
2.160	-3.882338	-3.882338	-3.882338	-3.882338	-6.198546	-5.397552	-6.042903	-5.806279
2.170	-3.341256	-3.341256	-3.341256	-3.341256	-6.214079	-5.413874	-5.721623	-5.806279
2.180	-2.757481	-2.757481	-2.757481	-2.757481	-5.623812	-5.413874	-5.434161	-5.458029
2.190	-2.138474	-2.138474	-2.138474	-2.138474	-5.328679	-5.397552	-5.112880	-5.109779
2.200	-1.492142	-1.492142	-1.492142	-1.492142	-4.753945	-5.413874	-4.182857	-4.431608
2.210	-0.826744	-0.826744	-0.826744	-0.826744	-4.458812	-5.397552	-3.878485	-3.423516
2.220	-0.150783	-0.150783	-0.150783	-0.150783	-3.588945	-5.723997	-3.574114	-3.405187
2.230	0.527105	0.527105	0.527105	0.527105	-3.278278	-5.397552	-2.627181	-2.415424
2.240	1.198257	1.198257	1.198257	1.198257	-2.408411	-5.397552	-2.001529	-1.718924
2.250	1.854099	1.854099	1.854099	1.854099	-2.113278	-5.413874	-1.714067	-1.040753
2.260	2.486251	2.486251	2.486251	2.486251	-1.258944	-4.467182	-0.800953	-0.362582
2.270	3.086635	3.086635	3.086635	3.086635	-0.948277	-2.949210	-0.175301	0.315589
