Time(s)	Delta1C(deg)	Delta2C(deg)	Delta3C(deg)	Delta4C(deg)	Delta1(deg)	Delta2(deg)	Delta3(deg)	Delta4(deg)
0.000	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.010	0.000000	0.000000	0.000000	0.000000	-1.588780	-0.243532	0.158931	-0.201911
0.020	0.000000	0.000000	0.000000	0.000000	-9.445014	-8.482462	-8.545512	-9.545384
0.030	0.000000	0.000000	0.000000	0.000000	-8.854747	-8.188661	-8.545512	-9.197134
0.040	0.000000	0.000000	0.000000	0.000000	-7.379080	-6.638045	-6.989836	-7.492542
0.050	0.000000	0.000000	0.000000	0.000000	-6.214079	-5.707675	-5.451070	-5.109779
0.060	0.000000	0.000000	0.000000	0.000000	-4.753945	-3.863258	-4.199766	-3.405187
0.070	0.000000	0.000000	0.000000	0.000000	-3.293811	-2.312641	-2.661000	-2.378766
0.080	0.000000	0.000000	0.000000	0.000000	-1.833678	-0.794669	-1.105325	-1.370674
0.090	0.000000	0.000000	0.000000	0.000000	-1.523011	-0.174423	-0.479673	-1.022424
0.100	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.496582	-0.032661
0.110	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.496582	-0.014332
0.120	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.479673	-0.014332
0.130	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.479673	0.003997
0.140	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.479673	-0.014332
0.150	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.003997
0.160	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.462763	-0.014332
0.170	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.479673	-0.014332
0.180	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.479673	0.315589
0.190	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.333918
0.200	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.014332
0.210	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.333918
0.220	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.003997
0.230	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.175301	-0.014332
0.240	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.479673	0.003997
0.250	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.315589
0.260	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.270	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.479673	-0.014332
0.280	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.190745	-0.479673	0.333918
0.290	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	0.333918
0.300	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.014332
0.310	0.000000	0.000000	0.000000	0.000000	-1.554078	-0.174423	-0.462763	-0.014332
0.320	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.315589
0.330	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.175301	0.333918
0.340	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.175301	0.333918
0.350	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.190745	-0.175301	-0.014332
0.360	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.014332
0.370	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	0.333918
0.380	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	0.003997
0.390	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.496582	-0.014332
0.400	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.333918
0.410	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.014332
0.420	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.175301	0.003997
0.430	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.479673	0.003997
0.440	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.479673	0.315589
0.450	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.496582	0.333918
0.460	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.032661
0.470	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.479673	0.315589
0.480	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.479673	0.315589
0.490	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.014332
0.500	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.333918
0.510	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	0.315589
0.520	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.479673	-0.014332
0.530	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.175301	0.003997
0.540	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.479673	0.003997
0.550	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	-0.014332
0.560	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.315589
0.570	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.479673	0.333918
0.580	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.032661
0.590	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.479673	-0.014332
0.600	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	-0.032661
0.610	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.158392	0.315589
0.620	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.479673	-0.032661
0.630	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.175301	0.333918
0.640	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.315589
0.650	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.032661
0.660	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.462763	-0.032661
0.670	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.462763	-0.014332
0.680	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.479673	-0.032661
0.690	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.333918
0.700	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.315589
0.710	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.333918
0.720	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.730	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.032661
0.740	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.750	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.141482	-0.014332
0.760	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.333918
0.770	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.462763	-0.014332
0.780	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.479673	0.315589
0.790	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.479673	-0.014332
0.800	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.333918
0.810	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.190745	-0.479673	-0.014332
0.820	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.462763	-0.014332
0.830	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.462763	-0.014332
0.840	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	0.333918
0.850	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.462763	0.333918
0.860	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.870	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.158392	0.315589
0.880	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.890	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	-0.014332
0.900	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.158392	-0.014332
0.910	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.158392	-0.014332
0.920	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.158100	-0.479673	0.333918
0.930	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.141482	-0.032661
0.940	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.158392	0.333918
0.950	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.158392	0.333918
0.960	0.000000	0.000000	0.000000	0.000000	-1.258944	-0.174423	-0.462763	-0.014332
0.970	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.174423	-0.479673	0.315589
0.980	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.175301	-0.014332
0.990	0.000000	0.000000	0.000000	0.000000	-1.227877	-0.158100	-0.158392	-0.014332
1.000	0.000000	0.000000	0.000000	0.000000	-1.243411	-0.158100	-0.479673	0.333918
1.010	-9.705205	-9.705205	-9.705205	-9.705205	-1.243411	-0.174423	-0.158392	-0.014332
1.020	-8.649175	-8.649175	-8.649175	-8.649175	-1.227877	-0.174423	-0.479673	-0.014332
1.030	-7.326133	-7.326133	-7.326133	-7.326133	-0.948277	-0.174423	-0.479673	-0.014332
1.040	-5.776924	-5.776924	-5.776924	-5.776924	-1.243411	-0.158100	-0.462763	-0.014332
1.050	-4.049373	-4.049373	-4.049373	-4.049373	-1.523011	-0.468224	-0.462763	-0.362582
1.060	-2.196813	-2.196813	-2.196813	-2.196813	-2.983145	-1.708717	-1.697158	-1.718924
1.070	-0.276435	-0.276435	-0.276435	-0.276435	-3.588945	-3.243011	-2.644091	-3.423516
1.080	1.652478	1.652478	1.652478	1.652478	-3.293811	-4.173381	-2.644091	-4.431608
1.090	3.530376	3.530376	3.530376	3.530376	-3.573412	-4.173381	-2.644091	-5.128108
1.100	5.299287	5.299287	5.299287	5.299287	-3.573412	-4.173381	-2.627181	-4.431608
1.110	6.904602	6.904602	6.904602	6.904602	-2.703545	-2.949210	-2.644091	-3.405187
1.120	8.296763	8.296763	8.296763	8.296763	-1.243411	-2.035162	-1.122234	-1.718924
1.130	9.432791	9.432791	9.432791	9.432791	-0.373544	-0.778347	0.145979	0.315589
1.140	10.277617	10.277617	10.277617	10.277617	1.381724	1.066070	1.701655	2.020181
1.150	10.805159	10.805159	10.805159	10.805159	2.841857	2.600365	3.849164	4.402944
1.160	10.999131	10.999131	10.999131	10.999131	4.612658	4.477427	5.404839	6.474115
1.170	10.853546	10.853546	10.853546	10.853546	6.072792	6.321844	7.264886	8.490299
1.180	10.372897	10.372897	10.372897	10.372897	7.828059	8.149939	9.141842	10.543141
1.190	9.572023	9.572023	9.572023	9.572023	8.418326	9.406755	10.054956	11.899483
1.200	8.475648	8.475648	8.475648	8.475648	9.008593	10.614603	10.376237	11.569562
1.210	7.117619	7.117619	7.117619	7.117619	8.713459	10.630926	10.680608	11.551233
1.220	5.539859	5.539859	5.539859	5.539859	8.713459	10.630926	10.680608	11.239641
1.230	3.791076	3.791076	3.791076	3.791076	7.828059	10.320802	10.054956	10.543141
1.240	1.925258	1.925258	1.925258	1.925258	7.253326	9.063987	9.141842	9.535049
1.250	0.000004	0.000004	0.000004	0.000004	6.072792	8.460063	8.211819	8.490299
1.260	-1.925250	-1.925250	-1.925250	-1.925250	4.923325	6.925768	6.639234	6.785707
1.270	-3.791068	-3.791068	-3.791068	-3.791068	3.463191	5.358830	5.100468	5.777615
1.280	-5.539852	-5.539852	-5.539852	-5.539852	1.987524	4.150981	3.240421	3.724773
1.290	-7.117612	-7.117612	-7.117612	-7.117612	0.527390	1.996440	1.989117	1.690260
1.300	-8.475643	-8.475643	-8.475643	-8.475643	-0.932744	0.135701	-0.158392	-0.362582
1.310	-9.572019	-9.572019	-9.572019	-9.572019	-2.983145	-1.398594	-2.018439	-2.397095
1.320	-10.372894	-10.372894	-10.372894	-10.372894	-4.738412	-3.569457	-3.895395	-4.101687
1.330	-10.853545	-10.853545	-10.853545	-10.853545	-6.478146	-5.413874	-6.076722	-6.466121
1.340	-10.999132	-10.999132	-10.999132	-10.999132	-8.248947	-7.258291	-7.936769	-8.189042
1.350	-10.805161	-10.805161	-10.805161	-10.805161	-9.709080	-8.808908	-9.154254	-9.893634
1.360	-10.277620	-10.277620	-10.277620	-10.277620	-10.874081	-10.343202	-10.709930	-10.901726
1.370	-9.432796	-9.432796	-9.432796	-9.432796	-11.448814	-10.343202	-11.318672	-11.598226
1.380	-8.296768	-8.296768	-8.296768	-8.296768	-11.448814	-10.669648	-11.014301	-11.249976
1.390	-6.904609	-6.904609	-6.904609	-6.904609	-11.433281	-10.653325	-11.318672	-11.268305
1.400	-5.299294	-5.299294	-5.299294	-5.299294	-11.169214	-10.359524	-10.693020	-11.249976
1.410	-3.530384	-3.530384	-3.530384	-3.530384	-10.578947	-10.033079	-10.405559	-10.901726
1.420	-1.652486	-1.652486	-1.652486	-1.652486	-10.004214	-9.102709	-9.171164	-9.893634
1.430	0.276426	0.276426	0.276426	0.276426	-8.839213	-8.498785	-8.224231	-8.885542
1.440	2.196805	2.196805	2.196805	2.196805	-7.363546	-6.964490	-6.972927	-7.162621
1.450	4.049366	4.049366	4.049366	4.049366	-6.183012	-5.723997	-5.738532	-5.476358
1.460	5.776917	5.776917	5.776917	5.776917	-4.443279	-4.483504	-3.895395	-3.423516
1.470	7.326127	7.326127	7.326127	7.326127	-2.983145	-2.639087	-2.356629	-1.389003
1.480	8.649170	8.649170	8.649170	8.649170	-1.227877	-1.088470	-0.462763	0.333918
1.490	9.705201	9.705201	9.705201	9.705201	0.527390	0.429502	1.701655	2.368431
1.500	10.461620	10.461620	10.461620	10.461620	2.577791	2.600365	3.223511	4.751194
1.510	10.895075	10.895075	10.895075	10.895075	4.628191	4.461104	5.421749	6.785707
1.520	10.992184	10.992184	10.992184	10.992184	6.072792	6.321844	7.281795	8.838549
1.530	10.749950	10.749950	10.749950	10.749950	7.237792	7.839816	9.124933	10.194891
1.540	10.175851	10.175851	10.175851	10.175851	8.123193	9.390432	10.697518	10.873062
1.550	9.287610	9.287610	9.287610	9.287610	9.008593	10.010679	11.627541	11.221312
1.560	8.112648	8.112648	8.112648	8.112648	8.713459	10.320802	11.306260	11.221312
1.570	6.687237	6.687237	6.687237	6.687237	8.713459	9.994357	11.001889	11.202983
1.580	5.055383	5.055383	5.055383	5.055383	8.418326	9.994357	10.393146	11.221312
1.590	3.267462	3.267462	3.267462	3.267462	8.138726	9.700556	9.446213	10.543141
1.600	1.378671	1.378671	1.378671	1.378671	6.958192	8.476385	8.820561	9.168470
1.610	-0.552682	-0.552682	-0.552682	-0.552682	5.793192	7.839816	7.264886	8.490299
1.620	-2.466973	-2.466973	-2.466973	-2.466973	4.612658	6.615645	6.030491	6.437457
1.630	-4.305105	-4.305105	-4.305105	-4.305105	3.447658	4.771228	4.491725	5.081115
1.640	-6.010333	-6.010333	-6.010333	-6.010333	1.692390	3.530735	2.614769	3.046602
1.650	-7.530014	-7.530014	-7.530014	-7.530014	-0.062877	1.669995	1.076003	1.360339
1.660	-8.817234	-8.817234	-8.817234	-8.817234	-1.538544	-0.158100	-0.767134	-0.692503
1.670	-9.832253	-9.832253	-9.832253	-9.832253	-3.293811	-2.018840	-2.644091	-3.093595
1.680	-10.543738	-10.543738	-10.543738	-10.543738	-5.033545	-3.863258	-4.504137	-4.779858
1.690	-10.929724	-10.929724	-10.929724	-10.929724	-6.788813	-6.034121	-6.364184	-7.180950
1.700	-10.978294	-10.978294	-10.978294	-10.978294	-8.839213	-7.568415	-8.224231	-9.233792
1.710	-10.687950	-10.687950	-10.687950	-10.687950	-10.004214	-9.102709	-9.475535	-9.893634
1.720	-10.067655	-10.067655	-10.067655	-10.067655	-11.184748	-10.343202	-10.709930	-11.249976
1.730	-9.136558	-9.136558	-9.136558	-9.136558	-11.464348	-10.947126	-11.335582	-11.231647
1.740	-7.923403	-7.923403	-7.923403	-7.923403	-11.479881	-10.947126	-11.031211	-11.231647
1.750	-6.465642	-6.465642	-6.465642	-6.465642	-11.184748	-10.963449	-11.031211	-11.598226
1.760	-4.808279	-4.808279	-4.808279	-4.808279	-10.874081	-10.343202	-10.709930	-11.249976
1.770	-3.002477	-3.002477	-3.002477	-3.002477	-10.299347	-9.739278	-10.084278	-10.571805
1.780	-1.103985	-1.103985	-1.103985	-1.103985	-9.429480	-8.808908	-9.154254	-9.215463
1.790	0.828589	0.828589	0.828589	0.828589	-8.248947	-8.204984	-7.919860	-8.189042
1.800	2.735583	2.735583	2.735583	2.735583	-6.804346	-6.638045	-6.381094	-6.502779
1.810	4.558126	4.558126	4.558126	4.558126	-5.918946	-5.413874	-5.129790	-4.779858
1.820	6.239953	6.239953	6.239953	6.239953	-3.868545	-3.569457	-2.965371	-3.075266
1.830	7.729145	7.729145	7.729145	7.729145	-2.688011	-2.345286	-1.409696	-0.692503
1.840	8.979728	8.979728	8.979728	8.979728	-0.932744	-0.484546	0.450351	1.360339
1.850	9.953095	9.953095	9.953095	9.953095	1.397257	1.376194	2.310398	3.394852
1.860	10.619196	10.619196	10.619196	10.619196	2.857391	3.204289	4.474816	5.081115
1.870	10.957469	10.957469	10.957469	10.957469	4.612658	5.081351	6.334862	7.482207
1.880	10.957470	10.957470	10.957470	10.957470	6.647525	6.925768	7.907447	9.186799
1.890	10.619200	10.619200	10.619200	10.619200	7.828059	8.770186	9.141842	10.524812
1.900	9.953100	9.953100	9.953100	9.953100	8.402793	10.010679	10.376237	10.891391
1.910	8.979735	8.979735	8.979735	8.979735	9.008593	10.614603	11.001889	10.891391
1.920	7.729154	7.729154	7.729154	7.729154	8.697926	10.614603	10.680608	10.891391
1.930	6.239964	6.239964	6.239964	6.239964	8.713459	10.614603	10.680608	10.873062
1.940	4.558137	4.558137	4.558137	4.558137	8.123193	10.010679	10.071865	10.891391
1.950	2.735595	2.735595	2.735595	2.735595	7.532926	9.390432	9.141842	10.213220
1.960	0.828601	0.828601	0.828601	0.828601	6.352392	8.149939	8.533099	8.838549
1.970	-1.103972	-1.103972	-1.103972	-1.103972	5.482525	7.235892	7.281795	8.508628
1.980	-3.002465	-3.002465	-3.002465	-3.002465	4.301991	5.995399	5.404839	6.107536
1.990	-4.808268	-4.808268	-4.808268	-4.808268	2.841857	4.150981	4.170444	5.099444
2.000	-6.465632	-6.465632	-6.465632	-6.465632	1.086590	2.616687	1.989117	3.064931
2.010	-7.923395	-7.923395	-7.923395	-7.923395	-0.358010	1.066070	0.754722	0.993760
2.020	-9.136551	-9.136551	-9.136551	-9.136551	-2.408411	-0.778347	-1.714067	-1.407332
2.030	-10.067650	-10.067650	-10.067650	-10.067650	-4.163678	-2.622764	-3.286652	-3.075266
2.040	-10.687947	-10.687947	-10.687947	-10.687947	-5.623812	-4.483504	-5.112880	-5.476358
2.050	-10.978294	-10.978294	-10.978294	-10.978294	-7.394613	-6.654367	-6.972927	-7.180950
2.060	-10.929725	-10.929725	-10.929725	-10.929725	-9.134347	-8.498785	-8.849883	-9.215463
2.070	-10.543742	-10.543742	-10.543742	-10.543742	-10.019747	-9.722955	-9.762997	-10.571805
2.080	-9.832259	-9.832259	-9.832259	-9.832259	-11.169214	-10.963449	-10.388649	-11.579897
2.090	-8.817241	-8.817241	-8.817241	-8.817241	-11.184748	-11.257250	-10.693020	-11.946476
2.100	-7.530023	-7.530023	-7.530023	-7.530023	-11.184748	-10.947126	-10.709930	-11.598226
2.110	-6.010344	-6.010344	-6.010344	-6.010344	-11.169214	-10.963449	-10.709930	-11.579897
2.120	-4.305117	-4.305117	-4.305117	-4.305117	-10.578947	-10.343202	-10.422468	-11.249976
2.130	-2.466985	-2.466985	-2.466985	-2.466985	-10.019747	-9.739278	-10.101187	-10.223555
2.140	-0.552695	-0.552695	-0.552695	-0.552695	-9.118814	-8.792586	-8.832974	-8.848884
2.150	1.378659	1.378659	1.378659	1.378659	-7.969346	-7.878538	-7.598579	-7.840792
2.160	3.267451	3.267451	3.267451	3.267451	-6.509213	-6.344244	-6.042903	-6.154529
2.170	5.055372	5.055372	5.055372	5.055372	-5.328679	-4.809950	-4.808509	-4.449937
2.180	6.687228	6.687228	6.687228	6.687228	-3.278278	-3.259333	-2.948462	-2.415424
2.190	8.112639	8.112639	8.112639	8.112639	-2.113278	-2.035162	-1.426606	-0.362582
2.200	9.287603	9.287603	9.287603	9.287603	-0.078410	0.135701	0.450351	2.020181
2.210	10.175847	10.175847	10.175847	10.175847	1.676857	1.996440	2.614769	4.073023
2.220	10.749948	10.749948	10.749948	10.749948	3.432124	3.530735	4.779187	6.107536
2.230	10.992184	10.992184	10.992184	10.992184	5.187392	5.685275	6.639234	8.142049
2.240	10.895077	10.895077	10.895077	10.895077	6.942659	7.235892	8.194909	10.194891
2.250	10.461624	10.461624	10.461624	10.461624	8.123193	8.770186	9.446213	11.221312
2.260	9.705207	9.705207	9.705207	9.705207	8.402793	9.994357	10.071865	11.221312
